Liability / Asset,Currency of Issue (all figures in AUD equivalent),Category,Instrument,date,value
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-06-30,-21531320
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-07-31,-21063473
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-08-31,-20377906
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-09-30,-20737062
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-10-31,-19727617
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-11-30,-19490449
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-12-31,-19676493
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-01-31,-19289577
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-02-29,-19411401
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-03-31,-19290363
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-04-30,-18304805
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-05-31,-18662879
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-06-30,-19126108
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-07-31,-19767095
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-08-31,-20045316
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-09-30,-20191467
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-10-31,-20375277
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-11-30,-20692563
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-12-31,-20211379
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-01-31,-20054579
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-02-28,-19999574
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-03-31,-19741588
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-04-30,-20063468
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-05-31,-20110510
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-06-30,-19961346
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-07-31,-20342976
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-08-31,-20670742
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-09-30,-20081177
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-10-31,-19971991
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-11-30,-19915840
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-12-31,-20346479
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-01-31,-20574477
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-02-28,-20910568
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-03-31,-20789004
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-04-30,-20447715
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-05-31,-20432116
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-06-30,-20035509
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-07-31,-19956583
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-08-31,-20216713
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-09-30,-20463963
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-10-31,-20571156
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-11-30,-20731344
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-12-31,-20438361
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-01-31,-20313508
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-02-28,-20561612
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-03-31,-20162766
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-04-30,-20080136
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-05-31,-19715121
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-06-30,-19115248
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-07-31,-19066028
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-08-31,-19240121
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-09-30,-19875177
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-10-31,-19883656
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-11-30,-20148147
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-12-31,-19763738
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-01-31,-19899529
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-02-29,-19797217
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-03-31,-19770952
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-04-30,-19273435
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-05-31,-18629035
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-06-30,-18769984
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-07-31,-19192570
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-08-31,-20104526
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-09-30,-21524591
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-10-31,-22622313
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-11-30,-23786371
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-12-31,-24965046
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-01-31,-25319632
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-02-28,-25538709
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-03-31,-27650374
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-04-30,-30152286
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-05-31,-31402858
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-06-30,-32832357
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-07-31,-33553437
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-08-31,-36078846
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-09-30,-37527710
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-10-31,-37823476
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-11-30,-40995262
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-12-31,-40286766
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-01-31,-41583200
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-02-28,-43391204
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-03-31,-44132272
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-04-30,-46784602
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-05-31,-49418633
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-06-30,-51445054
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-07-31,-52410985
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-08-31,-55780807
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-09-30,-56831201
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-10-31,-57585391
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-11-30,-58525375
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-12-31,-58162964
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-01-31,-58327288
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-02-28,-59466667
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-03-31,-60662967
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-04-30,-62127210
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-05-31,-65366119
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-06-30,-68057406
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-07-31,-71830777
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-08-31,-76684569
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-09-30,-79652473
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-10-31,-82753878
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-11-30,-88731967
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-12-31,-90287350
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-01-31,-88388622
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-02-29,-88799001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-03-31,-90635456
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-04-30,-94160951
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-05-31,-101677484
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-06-30,-102910107
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-07-31,-103194344
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-08-31,-105066779
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-09-30,-106954902
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-10-31,-110395542
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-11-30,-111748936
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-12-31,-111715656
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-01-31,-108563704
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-02-28,-110868651
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-03-31,-111414706
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-04-30,-115349122
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-05-31,-119074273
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-06-30,-118005463
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-07-31,-120079701
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-08-31,-120802312
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-09-30,-122862006
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-10-31,-124041213
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-11-30,-131206827
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-12-31,-132425693
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-01-31,-134709158
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-02-28,-136649060
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-03-31,-143764395
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-04-30,-145921060
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-05-31,-150726473
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-06-30,-154846117
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-07-31,-157150152
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-08-31,-161334580
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-09-30,-161013605
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-10-31,-174740004
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-11-30,-180832434
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-12-31,-186054842
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-01-31,-192907356
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-02-28,-194087140
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-03-31,-204439384
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-04-30,-200126925
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-05-31,-200155757
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-06-30,-196781048
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-07-31,-203594897
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-08-31,-208506904
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-09-30,-212339876
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-10-31,-220757540
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-11-30,-218897399
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-12-31,-219541969
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-01-31,-227867650
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-02-29,-235147062
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-03-31,-236019750
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-04-30,-237704962
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-05-31,-251093873
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-06-30,-260926711
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-07-31,-268384577
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-08-31,-272908321
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-09-30,-273600157
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-10-31,-278156091
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-11-30,-270287506
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-12-31,-268285160
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-01-31,-272807241
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-02-28,-273215129
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-03-31,-287530360
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-04-30,-290842686
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-05-31,-298585690
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-06-30,-294577582
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-07-31,-295809358
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-08-31,-297044494
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-09-30,-295825209
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-10-31,-306857409
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-11-30,-314639899
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-12-31,-310300259
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-01-31,-312141517
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-02-28,-312817581
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-03-31,-318556531
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-04-30,-315175078
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-05-31,-320459085
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-06-30,-323475277
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-07-31,-326333221
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-08-31,-331035262.56
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-09-30,-326537877.7
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-10-31,-328282394.41
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-11-30,-331768944.759999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-12-31,-340554034.830001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-01-31,-341676838.489999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-02-28,-347765872.8
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-03-31,-359412711.55
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-04-30,-358545443.55
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-05-31,-372970879.83
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-06-30,-378528792.440001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-07-31,-383826578.729999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-08-31,-398788044.79
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-09-30,-394044023.899999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-10-31,-389441605.91
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-11-30,-395767050.82
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-12-31,-379586682.840001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-01-31,-398006126.25
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-02-29,-409673343.67
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-03-31,-405896013.669999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-04-30,-414267533.649999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-05-31,-441506931.670001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-06-30,-449128292.76
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-07-31,-463841392.02
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-08-31,-495762746.900001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-09-30,-545286634.12
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-10-31,-551854900.930001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-11-30,-562889077.24
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-12-31,-558053316.020001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-01-31,-545601462.51
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-02-28,-507622890.729999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-03-31,-514585116.32
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-04-30,-531954567.7
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-05-31,-533801911.16
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-06-30,-544434583.019999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-07-31,-559450914.08
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-08-31,-559748488.57
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-09-30,-540786349.18
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-10-31,-509430636.279999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-11-30,-533167965.47
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-12-31,-527890593.57
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-01-31,-515957922.599999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-02-28,-506600335.46
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-03-31,-472225858.24
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-04-30,-470161021.41
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-05-31,-458346223.230001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-06-30,-444824770.940001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-07-31,-466749879.239999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-08-31,-444719313.109999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-09-30,-431889484.889999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-10-31,-434777898.98
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-11-30,-455169349.5
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-12-31,-431426969.080001
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-01-31,-445742636.209999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-02-28,-433397889.41
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-03-31,-454550410.14
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-04-30,-462241659.29
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-05-31,-447836007
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-06-30,-428841267.01
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-07-31,-425568081.159999
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-08-31,-424573230.44
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-06-30,-8530525
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-07-31,-8150623
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-08-31,-8036026
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-09-30,-8069739
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-10-31,-7872988
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-11-30,-7671580
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-12-31,-7832276
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-01-31,-7717702
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-02-29,-7898399
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-03-31,-8011961
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-04-30,-7726113
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-05-31,-7810861
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-06-30,-7759855
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-07-31,-7728913
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-08-31,-7975217
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-09-30,-8097589
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-10-31,-8031775
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-11-30,-8120820
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-12-31,-8013591
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-01-31,-7962568
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-02-28,-7833822
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-03-31,-7833625
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-04-30,-7868032
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-05-31,-7911868
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-06-30,-7834431
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-07-31,-7850892
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-08-31,-7956807
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-09-30,-7759514
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-10-31,-7707682
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-11-30,-7764718
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-12-31,-7944864
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-01-31,-7923403
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-02-28,-7781445
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-03-31,-7768153
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-04-30,-7522710
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-05-31,-7459864
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-06-30,-7479887
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-07-31,-7482569
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-08-31,-7556169
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-09-30,-7577766
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-10-31,-7462434
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-11-30,-7297057
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-12-31,-7095149
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-01-31,-7032481
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-02-28,-7176500
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-03-31,-7050093
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-04-30,-6930166
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-05-31,-6848950
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-06-30,-6739682
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-07-31,-6732193
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-08-31,-6803050
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-09-30,-6669547
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-10-31,-6642571
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-11-30,-6717932
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-12-31,-6497771
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-01-31,-6546315
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-02-29,-6540719
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-03-31,-6534313
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-04-30,-6522780
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-05-31,-6407616
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-06-30,-6350698
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-07-31,-6339926
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-08-31,-6432981
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-09-30,-6536897
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-10-31,-6088985
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-11-30,-6035748
