Liability / Asset,Currency of Issue (all figures in AUD equivalent),Instrument,Maturity,Coupon (%),date,value
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-03-31,-26431007000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-04-30,-26830999000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-05-31,-27030989000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-06-30,-27530819000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-07-31,-27880819000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-08-31,-27979249000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-09-30,-28279249000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-10-31,-28429249000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-11-30,-28779249000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2015-12-31,-28979249000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-01-31,-28979249000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-02-29,-29229249000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-03-31,-29479209000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-04-30,-29579159000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-05-31,-29879141000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-06-30,-30179141000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-07-31,-30329141000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-08-31,-30629052000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-09-30,-30929052000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-10-31,-31029052000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-11-30,-31329052000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2016-12-31,-31529051000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-01-31,-31529051000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-02-28,-32379002000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-03-31,-32679002000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-04-30,-32829002000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-05-31,-33129002000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-06-30,-33429002000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-07-31,-33579002000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-08-31,-33996709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-09-30,-34296709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-10-31,-34446709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-11-30,-34746709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2017-12-31,-34896709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-01-31,-34896709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-02-28,-35196709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-03-31,-35496709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-04-30,-35646709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-05-31,-35946709000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-06-30,-36246706000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-07-31,-34901897000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-08-31,-35201894000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-09-30,-36878039000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-10-31,-37028009000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-11-30,-36466181000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2018-12-31,-36466141000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-01-31,-36466141000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-02-28,-36716141000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-03-31,-36966090000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-04-30,-37116090000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-05-31,-36436790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-06-30,-36736790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-07-31,-36886790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-08-31,-37036790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-09-30,-37286790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-10-31,-37386790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-11-30,-37586790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2019-12-31,-37736790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-01-31,-37736790000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-02-29,-37936742000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-03-31,-38036742000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-04-30,-38036683000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-05-31,-38136553000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-06-30,-38386553000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-07-31,-38536553000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-08-31,-36725548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-09-30,-36975548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-10-31,-37125548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-11-30,-37425548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2020-12-31,-37575548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-01-31,-37575548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-02-28,-37825548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-03-31,-38125548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-04-30,-38275548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-05-31,-38525548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-06-30,-38825548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-07-31,-38925548000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-08-31,-40556282000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-09-30,-40756282000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-10-31,-40906282000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-11-30,-41206255000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2021-12-31,-41206225000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-01-31,-41206225000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-02-28,-36385372000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-03-31,-36635372000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-04-30,-36735372000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-05-31,-36985372000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-06-30,-37235372000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-07-31,-37235372000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-08-31,-37485372000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-09-30,-37685297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-10-31,-37785297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-11-30,-38085297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2022-12-31,-38235297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-01-31,-38235297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-02-28,-38485297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-03-31,-38735297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-04-30,-38835297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-05-31,-39135297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-06-30,-39435297000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-07-31,-39585239000
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),Total AUD Treasury Indexed Bonds (Capital Indexed),2023-08-31,-39885189000
