date_held,tender_number,maturity,isin,date_settled,name,value
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,amount_of_bids,1830000000
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,coverage_ratio,3.66
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,weighted_average_issue_yield,1.9908
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,lowest_accepted_yield,1.97
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,highest_accepted_yield,2
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,highest_bid_yield,2.04
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,weighted_average_bid,2.011939891
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,number_of_bids,28
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,number_of_successful_bids,12
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,number_of_bids_accepted_in_full,6
27/8/2015,30/15,11/12/2015,AU2CLT111254,28/8/2015,settlement_proceeds,497152826.5
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,amount_offered,500000000
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,amount_allotted,500000000
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,amount_of_bids,1361000000
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,coverage_ratio,2.722
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,weighted_average_issue_yield,2.00346
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,lowest_accepted_yield,1.98
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,highest_accepted_yield,2.02
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,highest_bid_yield,2.09
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,weighted_average_bid,2.030712711
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,number_of_bids,26
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,number_of_successful_bids,11
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,number_of_bids_accepted_in_full,8
3/9/2015,31/15,11/12/2015,AU2CLT111254,4/9/2015,settlement_proceeds,497324814.4
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,amount_offered,500000000
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,amount_allotted,500000000
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,amount_of_bids,1586000000
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,coverage_ratio,3.172
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,weighted_average_issue_yield,2.0302
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,lowest_accepted_yield,2
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,highest_accepted_yield,2.04
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,highest_bid_yield,2.09
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,weighted_average_bid,2.051576293
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,number_of_bids,25
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,number_of_successful_bids,12
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,number_of_bids_accepted_in_full,8
10/9/2015,32/15,11/12/2015,AU2CLT111254,11/9/2015,settlement_proceeds,497481948.4
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,amount_offered,500000000
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,amount_allotted,500000000
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,amount_of_bids,1873000000
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,coverage_ratio,3.746
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,weighted_average_issue_yield,2.03824
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,lowest_accepted_yield,1.98
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,highest_accepted_yield,2.06
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,highest_bid_yield,2.12
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,weighted_average_bid,2.075146823
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,number_of_bids,25
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,number_of_successful_bids,9
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,number_of_bids_accepted_in_full,5
17/9/2015,33/15,11/12/2015,AU2CLT111254,18/9/2015,settlement_proceeds,497665580.3
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,amount_offered,500000000
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,amount_allotted,500000000
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,amount_of_bids,1456000000
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,coverage_ratio,2.912
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,weighted_average_issue_yield,2.01438
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,lowest_accepted_yield,1.98
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,highest_accepted_yield,2.04
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,highest_bid_yield,2.13
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,weighted_average_bid,2.047032967
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,number_of_bids,30
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,number_of_successful_bids,16
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,number_of_bids_accepted_in_full,12
24/9/2015,34/15,26/2/2016,AU2CLT260267,25/9/2015,settlement_proceeds,495786302.3
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,amount_offered,500000000
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,amount_allotted,500000000
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,amount_of_bids,990000000
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,coverage_ratio,1.98
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,weighted_average_issue_yield,2.0324
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,lowest_accepted_yield,2
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,highest_accepted_yield,2.05
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,highest_bid_yield,2.12
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,weighted_average_bid,2.047777778
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,number_of_bids,20
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,number_of_successful_bids,16
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,number_of_bids_accepted_in_full,11
1/10/2015,35/15,26/2/2016,AU2CLT260267,2/10/2015,settlement_proceeds,495940587.3
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,amount_offered,500000000
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,amount_allotted,500000000
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,amount_of_bids,2010000000
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,coverage_ratio,4.02
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,weighted_average_issue_yield,1.94222
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,lowest_accepted_yield,1.89
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,highest_accepted_yield,1.97
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,highest_bid_yield,2.07
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,weighted_average_bid,1.998512438
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,number_of_bids,44
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,number_of_successful_bids,15
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,number_of_bids_accepted_in_full,14
22/10/2015,36/15,26/2/2016,AU2CLT260267,23/10/2015,settlement_proceeds,496670005.7
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,amount_offered,500000000
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,amount_allotted,500000000
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,amount_of_bids,1195000000
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,coverage_ratio,2.39
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,weighted_average_issue_yield,1.852
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,lowest_accepted_yield,1.81
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,highest_accepted_yield,1.88
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,highest_bid_yield,2
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,weighted_average_bid,1.88916318
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,number_of_bids,24
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,number_of_successful_bids,10
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,number_of_bids_accepted_in_full,7
29/10/2015,37/15,26/2/2016,AU2CLT260267,30/10/2015,settlement_proceeds,496999107.7
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,amount_offered,500000000
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,amount_allotted,500000000
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,amount_of_bids,1015000000
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,coverage_ratio,2.03
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,weighted_average_issue_yield,2.0081
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,lowest_accepted_yield,1.96
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,highest_accepted_yield,2.05
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,highest_bid_yield,2.1
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,weighted_average_bid,2.049064039
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,number_of_bids,21
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,number_of_successful_bids,17
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,number_of_bids_accepted_in_full,16
5/11/2015,38/15,26/2/2016,AU2CLT260267,6/11/2015,settlement_proceeds,496937951.4
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,amount_offered,500000000
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,amount_allotted,500000000
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,amount_of_bids,1880000000
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,coverage_ratio,3.76
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,weighted_average_issue_yield,2.029
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,lowest_accepted_yield,2.01
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,highest_accepted_yield,2.05
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,highest_bid_yield,2.15
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,weighted_average_bid,2.065664894
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,number_of_bids,38
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,number_of_successful_bids,12
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,number_of_bids_accepted_in_full,8
12/11/2015,39/15,26/2/2016,AU2CLT260267,13/11/2015,settlement_proceeds,497098511.5
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,amount_offered,500000000
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,amount_allotted,500000000
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,amount_of_bids,1465000000
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,coverage_ratio,2.93
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,weighted_average_issue_yield,2.0675
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,lowest_accepted_yield,2.03
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,highest_accepted_yield,2.09
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,highest_bid_yield,2.19
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,weighted_average_bid,2.103890785
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,number_of_bids,34
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,number_of_successful_bids,16
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,number_of_bids_accepted_in_full,12
19/11/2015,40/15,26/2/2016,AU2CLT260267,20/11/2015,settlement_proceeds,497239775.4
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,amount_offered,500000000
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,amount_allotted,500000000
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,amount_of_bids,1467000000
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,coverage_ratio,2.934
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,weighted_average_issue_yield,2.0671
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,lowest_accepted_yield,2.04
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,highest_accepted_yield,2.08
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,highest_bid_yield,2.15
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,weighted_average_bid,2.089815951
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,number_of_bids,29
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,number_of_successful_bids,11
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,number_of_bids_accepted_in_full,8
26/11/2015,41/15,26/2/2016,AU2CLT260267,27/11/2015,settlement_proceeds,497436416.3
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,amount_offered,500000000
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,amount_allotted,500000000
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,amount_of_bids,1807000000
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,coverage_ratio,3.614
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,weighted_average_issue_yield,2.04796
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,lowest_accepted_yield,2.02
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,highest_accepted_yield,2.07
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,highest_bid_yield,2.25
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,weighted_average_bid,2.089524073
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,number_of_bids,36
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,number_of_successful_bids,10
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,number_of_bids_accepted_in_full,9
3/12/2015,42/15,22/4/2016,AU2CLT220469,4/12/2015,settlement_proceeds,496103018.9
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,amount_offered,500000000
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,amount_allotted,500000000
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,amount_of_bids,1350000000
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,coverage_ratio,2.7
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,weighted_average_issue_yield,2.01228
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,lowest_accepted_yield,1.99
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,highest_accepted_yield,2.03
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,highest_bid_yield,2.16
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,weighted_average_bid,2.055355556
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,number_of_bids,32
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,number_of_successful_bids,11
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,number_of_bids_accepted_in_full,9
10/12/2015,43/15,22/4/2016,AU2CLT220469,11/12/2015,settlement_proceeds,496360478.5
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,amount_offered,500000000
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,amount_allotted,500000000
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,amount_of_bids,1950000000
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,coverage_ratio,3.9
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,weighted_average_issue_yield,2.06088
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,lowest_accepted_yield,2.02
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,highest_accepted_yield,2.1
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,highest_bid_yield,2.19
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,weighted_average_bid,2.114841026
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,number_of_bids,37
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,number_of_successful_bids,12
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,number_of_bids_accepted_in_full,10
17/12/2015,44/15,22/4/2016,AU2CLT220469,18/12/2015,settlement_proceeds,496467995
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,amount_offered,500000000
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,amount_allotted,500000000
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,amount_of_bids,1325000000
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,coverage_ratio,2.65
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,weighted_average_issue_yield,2.028
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,lowest_accepted_yield,1.99
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,highest_accepted_yield,2.05
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,highest_bid_yield,2.16
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,weighted_average_bid,2.070135849
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,number_of_bids,23
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,number_of_successful_bids,7
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,number_of_bids_accepted_in_full,6
14/1/2016,Jan-16,22/4/2016,AU2CLT220469,15/1/2016,settlement_proceeds,497292224.2
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,amount_offered,500000000
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,amount_allotted,500000000
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,amount_of_bids,1720000000
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,coverage_ratio,3.44
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,weighted_average_issue_yield,2.0142
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,lowest_accepted_yield,1.97
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,highest_accepted_yield,2.05
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,highest_bid_yield,2.13
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,weighted_average_bid,2.069244186
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,number_of_bids,25
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,number_of_successful_bids,9
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,number_of_bids_accepted_in_full,6
21/1/2016,Feb-16,22/4/2016,AU2CLT220469,22/1/2016,settlement_proceeds,497501694.8
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,amount_offered,500000000
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,amount_allotted,500000000
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,amount_of_bids,1805000000
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,coverage_ratio,3.61
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,weighted_average_issue_yield,2.04188
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,lowest_accepted_yield,1.94
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,highest_accepted_yield,2.07
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,highest_bid_yield,2.12
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,weighted_average_bid,2.075540166
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,number_of_bids,28
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,number_of_successful_bids,15
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,number_of_bids_accepted_in_full,11
28/1/2016,Mar-16,22/4/2016,AU2CLT220469,29/1/2016,settlement_proceeds,497661431.8
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,amount_offered,500000000
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,amount_allotted,500000000
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,amount_of_bids,1375000000
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,coverage_ratio,2.75
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,weighted_average_issue_yield,2.0725
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,lowest_accepted_yield,2.05
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,highest_accepted_yield,2.09
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,highest_bid_yield,2.18
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,weighted_average_bid,2.098545455
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,number_of_bids,25
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,number_of_successful_bids,12
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,number_of_bids_accepted_in_full,9
4/2/2016,Apr-16,22/4/2016,AU2CLT220469,5/2/2016,settlement_proceeds,497823454.8
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,amount_offered,500000000
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,amount_allotted,500000000
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,amount_of_bids,1812000000
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,coverage_ratio,3.624
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,weighted_average_issue_yield,2.012
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,lowest_accepted_yield,2
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,highest_accepted_yield,2.02
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,highest_bid_yield,2.19
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,weighted_average_bid,2.045408389
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,number_of_bids,32
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,number_of_successful_bids,6
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,number_of_bids_accepted_in_full,2
18/2/2016,May-16,3/6/2016,AU2CLT030660,19/2/2016,settlement_proceeds,497122681.6
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,amount_offered,500000000
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,amount_allotted,500000000
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,amount_of_bids,1901000000
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,coverage_ratio,3.802
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,weighted_average_issue_yield,2.01424
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,lowest_accepted_yield,1.99
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,highest_accepted_yield,2.03
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,highest_bid_yield,2.13
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,weighted_average_bid,2.056412415
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,number_of_bids,36
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,number_of_successful_bids,12
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,number_of_bids_accepted_in_full,10
25/2/2016,Jun-16,3/6/2016,AU2CLT030660,26/2/2016,settlement_proceeds,497310497.2
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,amount_offered,500000000
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,amount_allotted,500000000
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,amount_of_bids,1454000000
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,coverage_ratio,2.908
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,weighted_average_issue_yield,2.04298
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,lowest_accepted_yield,2.02
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,highest_accepted_yield,2.06
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,highest_bid_yield,2.13
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,weighted_average_bid,2.074291609
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,number_of_bids,30
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,number_of_successful_bids,13
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,number_of_bids_accepted_in_full,10
3/3/2016,Jul-16,3/6/2016,AU2CLT030660,4/3/2016,settlement_proceeds,497466178.1
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,amount_offered,500000000
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,amount_allotted,500000000
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,amount_of_bids,1849000000
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,coverage_ratio,3.698
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,weighted_average_issue_yield,2.02412
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,lowest_accepted_yield,1.99
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,highest_accepted_yield,2.05
17/3/2016,Aug-16,26/8/2016,AU2CLT260861,18/3/2016,highest_bid_yield,2.2
