Liability / Asset,Currency of Issue (all figures in AUD equivalent),Instrument,Maturity,date,value
LIABILITY,AUD,Treasury Notes,41131,2012-06-30,-0.109197546701608
LIABILITY,AUD,Treasury Notes,41131,2012-07-31,-0.0246412308845301
LIABILITY,AUD,Treasury Notes,41159,2012-05-31,-0.266453782985902
LIABILITY,AUD,Treasury Notes,41159,2012-06-30,-0.185149075447048
LIABILITY,AUD,Treasury Notes,41159,2012-07-31,-0.101020204112573
LIABILITY,AUD,Treasury Notes,41159,2012-08-31,-0.0164169091175198
LIABILITY,AUD,Treasury Notes,41208,2012-06-30,-0.318049309743492
LIABILITY,AUD,Treasury Notes,41208,2012-07-31,-0.233781448542537
LIABILITY,AUD,Treasury Notes,41208,2012-08-31,-0.149910695407395
LIABILITY,AUD,Treasury Notes,41208,2012-09-30,-0.0737901988051814
LIABILITY,AUD,Treasury Notes,41222,2012-07-31,-0.271783615455419
LIABILITY,AUD,Treasury Notes,41222,2012-08-31,-0.18783429791703
LIABILITY,AUD,Treasury Notes,41222,2012-09-30,-0.111912950922006
LIABILITY,AUD,Treasury Notes,41222,2012-10-31,-0.0219042772764658
LIABILITY,AUD,Treasury Notes,41257,2012-08-31,-0.282728009036178
LIABILITY,AUD,Treasury Notes,41257,2012-09-30,-0.206833450044452
LIABILITY,AUD,Treasury Notes,41257,2012-10-31,-0.117379944110994
LIABILITY,AUD,Treasury Notes,41257,2012-11-30,-0.0355889594118129
LIABILITY,AUD,Treasury Notes,41299,2012-09-30,-0.320841551806298
LIABILITY,AUD,Treasury Notes,41299,2012-10-31,-0.231236616786077
LIABILITY,AUD,Treasury Notes,41299,2012-11-30,-0.149994027600869
LIABILITY,AUD,Treasury Notes,41299,2012-12-31,-0.065625131300247
LIABILITY,AUD,Treasury Notes,41313,2012-09-30,-0.359006341798186
LIABILITY,AUD,Treasury Notes,41313,2012-10-31,-0.269250333225367
LIABILITY,AUD,Treasury Notes,41313,2012-11-30,-0.187953543557461
LIABILITY,AUD,Treasury Notes,41313,2012-12-31,-0.103781020866323
LIABILITY,AUD,Treasury Notes,41313,2013-01-31,-0.0191694107372321
LIABILITY,AUD,Treasury Notes,41355,2012-10-31,-0.383873729055027
LIABILITY,AUD,Treasury Notes,41355,2012-11-30,-0.301968165264019
LIABILITY,AUD,Treasury Notes,41355,2012-12-31,-0.217783155143609
LIABILITY,AUD,Treasury Notes,41355,2013-01-31,-0.13372249513549
LIABILITY,AUD,Treasury Notes,41355,2013-02-28,-0.0574315091114091
LIABILITY,AUD,Treasury Notes,41376,2012-11-30,-0.359085586237297
LIABILITY,AUD,Treasury Notes,41376,2012-12-31,-0.2747590181243
LIABILITY,AUD,Treasury Notes,41376,2013-01-31,-0.190724933238795
LIABILITY,AUD,Treasury Notes,41376,2013-02-28,-0.114680340738646
LIABILITY,AUD,Treasury Notes,41376,2013-03-31,-0.0383155542284392
LIABILITY,AUD,Treasury Notes,41418,2012-12-31,-0.389194601760865
LIABILITY,AUD,Treasury Notes,41418,2013-01-31,-0.45735382561042
LIABILITY,AUD,Treasury Notes,41418,2013-02-28,-0.22862950425129
LIABILITY,AUD,Treasury Notes,41418,2013-03-31,-0.152725184993121
LIABILITY,AUD,Treasury Notes,41418,2013-04-30,-0.0628969929354434
LIABILITY,AUD,Treasury Notes,41432,2013-02-28,-0.799729150065049
LIABILITY,AUD,Treasury Notes,41432,2013-03-31,-0.1906986004606
LIABILITY,AUD,Treasury Notes,41432,2013-04-30,-0.101073814636647
LIABILITY,AUD,Treasury Notes,41432,2013-05-31,-0.0164255574878004
LIABILITY,AUD,Treasury Notes,41481,2013-04-30,-0.234046823768564
LIABILITY,AUD,Treasury Notes,41481,2013-05-31,-0.150077271090534
LIABILITY,AUD,Treasury Notes,41481,2013-06-30,-0.0738242953063057
LIABILITY,AUD,Treasury Notes,41509,2013-04-30,-0.310321286597502
LIABILITY,AUD,Treasury Notes,41509,2013-05-31,-0.226030824228035
LIABILITY,AUD,Treasury Notes,41509,2013-06-30,-0.150081585978666
LIABILITY,AUD,Treasury Notes,41509,2013-07-31,-0.0601851355465354
LIABILITY,AUD,Treasury Notes,41544,2013-06-30,-0.244990947161271
LIABILITY,AUD,Treasury Notes,41544,2013-07-31,-0.155534193487153
LIABILITY,AUD,Treasury Notes,41544,2013-08-31,-0.0738452224914627
LIABILITY,AUD,Treasury Notes,41572,2013-07-31,-0.231535375654819
LIABILITY,AUD,Treasury Notes,41572,2013-08-31,-0.150135780740477
LIABILITY,AUD,Treasury Notes,41572,2013-09-30,-0.0656504293382659
LIABILITY,AUD,Treasury Notes,41586,2013-07-31,-0.269595459494191
LIABILITY,AUD,Treasury Notes,41586,2013-08-31,-0.188173042648903
LIABILITY,AUD,Treasury Notes,41586,2013-09-30,-0.103839294847188
LIABILITY,AUD,Treasury Notes,41586,2013-10-31,-0.0191691679229275
LIABILITY,AUD,Treasury Notes,41663,2013-09-30,-0.313194579287632
LIABILITY,AUD,Treasury Notes,41663,2013-10-31,-0.320377518942748
LIABILITY,AUD,Treasury Notes,41663,2013-11-30,-0.150129294968106
LIABILITY,AUD,Treasury Notes,41663,2013-12-31,-0.0629132647401063
LIABILITY,AUD,Treasury Notes,41691,2013-09-30,-0.389544899166146
LIABILITY,AUD,Treasury Notes,41691,2013-10-31,-0.305057109357495
LIABILITY,AUD,Treasury Notes,41691,2013-11-30,-0.226120457702983
LIABILITY,AUD,Treasury Notes,41691,2013-12-31,-0.139238871229231
LIABILITY,AUD,Treasury Notes,41691,2014-01-31,-0.0547197064896828
LIABILITY,AUD,Treasury Notes,41705,2013-11-30,-0.264245222594412
LIABILITY,AUD,Treasury Notes,41705,2013-12-31,-0.177297270590381
LIABILITY,AUD,Treasury Notes,41705,2014-01-31,-0.092922073537802
LIABILITY,AUD,Treasury Notes,41705,2014-02-28,-0.0164333710767095
LIABILITY,AUD,Treasury Notes,41859,2014-05-31,-0.18809176048394
LIABILITY,AUD,Treasury Notes,41859,2014-06-30,-0.103824636642853
LIABILITY,AUD,Treasury Notes,41859,2014-07-31,-0.0191771901390837
LIABILITY,AUD,Treasury Notes,41936,2014-05-31,-0.397338644669984
LIABILITY,AUD,Treasury Notes,41936,2014-06-30,-0.312930467983572
LIABILITY,AUD,Treasury Notes,41936,2014-07-31,-0.228743824559134
LIABILITY,AUD,Treasury Notes,41936,2014-08-31,-0.150101813970463
LIABILITY,AUD,Treasury Notes,41936,2014-09-30,-0.0628953992312751
LIABILITY,AUD,Treasury Notes,41978,2014-07-31,-0.515281197106315
LIABILITY,AUD,Treasury Notes,41978,2014-08-31,-0.264017407017806
LIABILITY,AUD,Treasury Notes,41978,2014-09-30,-0.177216547765009
LIABILITY,AUD,Treasury Notes,41978,2014-10-31,-0.0929294559763236
LIABILITY,AUD,Treasury Notes,41978,2014-11-30,-0.0164167337337592
LIABILITY,AUD,Treasury Notes,42027,2014-08-31,-0.397402549398118
LIABILITY,AUD,Treasury Notes,42027,2014-09-30,-0.310805239808547
LIABILITY,AUD,Treasury Notes,42027,2014-10-31,-0.225980658684461
LIABILITY,AUD,Treasury Notes,42027,2014-11-30,-0.150077405947976
LIABILITY,AUD,Treasury Notes,42027,2014-12-31,-0.0601737336277675
LIABILITY,AUD,Treasury Notes,42062,2014-10-31,-0.321675735126481
LIABILITY,AUD,Treasury Notes,42062,2014-11-30,-0.244911254813398
LIABILITY,AUD,Treasury Notes,42062,2014-12-31,-0.155509517076375
LIABILITY,AUD,Treasury Notes,42062,2015-01-31,-0.0738510495666657
LIABILITY,AUD,Treasury Notes,42118,2014-12-31,-0.307504053766913
LIABILITY,AUD,Treasury Notes,42118,2015-01-31,-0.226083348576713
LIABILITY,AUD,Treasury Notes,42118,2015-02-28,-0.150174768248306
LIABILITY,AUD,Treasury Notes,42118,2015-03-31,-0.062927993723896
LIABILITY,AUD,Treasury Notes,42167,2015-01-31,-0.359385759422737
LIABILITY,AUD,Treasury Notes,42167,2015-02-28,-0.28332791270005
LIABILITY,AUD,Treasury Notes,42167,2015-03-31,-0.196414305661778
LIABILITY,AUD,Treasury Notes,42167,2015-04-30,-0.114756448006609
LIABILITY,AUD,Treasury Notes,42167,2015-05-31,-0.0355996293548778
LIABILITY,AUD,Treasury Notes,42223,2015-04-30,-0.356567909630097
LIABILITY,AUD,Treasury Notes,42223,2015-05-31,-0.188292582795733
LIABILITY,AUD,Treasury Notes,42223,2015-06-30,-0.10118188030708
LIABILITY,AUD,Treasury Notes,42223,2015-07-31,-0.0164278514866357
LIABILITY,AUD,Treasury Notes,42300,2015-05-31,-0.39782791846084
LIABILITY,AUD,Treasury Notes,42300,2015-06-30,-0.310427728764449
LIABILITY,AUD,Treasury Notes,42300,2015-07-31,-0.22637949345261
LIABILITY,AUD,Treasury Notes,42300,2015-08-31,-0.142063106622523
LIABILITY,AUD,Treasury Notes,42300,2015-09-30,-0.0602027521868998
LIABILITY,AUD,Treasury Notes,42349,2015-07-31,-0.359065643975949
LIABILITY,AUD,Treasury Notes,42349,2015-08-31,-0.275200143098175
LIABILITY,AUD,Treasury Notes,42349,2015-09-30,-0.193768329890117
LIABILITY,AUD,Treasury Notes,42349,2015-10-31,-0.109364810401474
LIABILITY,AUD,Treasury Notes,42349,2015-11-30,-0.0273817813308584
LIABILITY,AUD,Treasury Notes,42426,2015-09-30,-0.402225534244271
LIABILITY,AUD,Treasury Notes,42426,2015-10-31,-0.318658799130551
LIABILITY,AUD,Treasury Notes,42426,2015-11-30,-0.237186557165818
LIABILITY,AUD,Treasury Notes,42426,2015-12-31,-0.152957867525186
LIABILITY,AUD,Treasury Notes,42426,2016-01-31,-0.0683949234964141
LIABILITY,AUD,Treasury Notes,42482,2015-12-31,-0.304938659588636
LIABILITY,AUD,Treasury Notes,42482,2016-01-31,-0.220945457613001
LIABILITY,AUD,Treasury Notes,42482,2016-02-29,-0.142075254770039
LIABILITY,AUD,Treasury Notes,42482,2016-03-31,-0.0574806553588427
LIABILITY,AUD,Treasury Notes,42524,2016-02-29,-0.256212253057399
LIABILITY,AUD,Treasury Notes,42524,2016-03-31,-0.172001888616863
LIABILITY,AUD,Treasury Notes,42524,2016-04-30,-0.0902504746921862
LIABILITY,AUD,Treasury Notes,42524,2016-05-31,-0.00548051475917559
LIABILITY,AUD,Treasury Notes,42580,2016-04-30,-0.242715822184697
LIABILITY,AUD,Treasury Notes,42580,2016-05-31,-0.158440584152234
LIABILITY,AUD,Treasury Notes,42580,2016-06-30,-0.0766264806316427
LIABILITY,AUD,Treasury Notes,42608,2016-03-31,-0.798805501747536
LIABILITY,AUD,Treasury Notes,42608,2016-04-30,-0.318566991410614
LIABILITY,AUD,Treasury Notes,42608,2016-05-31,-0.234677409519889
LIABILITY,AUD,Treasury Notes,42608,2016-06-30,-0.153037652433597
LIABILITY,AUD,Treasury Notes,42608,2016-07-31,-0.0684137650213075
LIABILITY,AUD,Treasury Notes,42671,2016-06-30,-0.324293449580375
LIABILITY,AUD,Treasury Notes,42671,2016-07-31,-0.240156238046839
LIABILITY,AUD,Treasury Notes,42671,2016-08-31,-0.155789162098501
LIABILITY,AUD,Treasury Notes,42671,2016-09-30,-0.0739006734767328
LIABILITY,AUD,Treasury Notes,42713,2016-07-31,-0.354115590980883
LIABILITY,AUD,Treasury Notes,42713,2016-08-31,-0.270141918278297
LIABILITY,AUD,Treasury Notes,42713,2016-09-30,-0.188516214137689
LIABILITY,AUD,Treasury Notes,42713,2016-10-31,-0.103968983575031
LIABILITY,AUD,Treasury Notes,42713,2016-11-30,-0.0219114502927372
LIABILITY,AUD,Treasury Notes,42790,2016-09-30,-0.397545669152976
LIABILITY,AUD,Treasury Notes,42790,2016-10-31,-0.313532168312796
LIABILITY,AUD,Treasury Notes,42790,2016-11-30,-0.232072486330242
LIABILITY,AUD,Treasury Notes,42790,2016-12-31,-0.147631434756337
LIABILITY,AUD,Treasury Notes,42790,2017-01-31,-0.0629607895240408
LIABILITY,AUD,Treasury Notes,42853,2016-11-30,-0.402860001241895
LIABILITY,AUD,Treasury Notes,42853,2016-12-31,-0.318970104214183
LIABILITY,AUD,Treasury Notes,42853,2017-01-31,-0.234738093864258
LIABILITY,AUD,Treasury Notes,42853,2017-02-28,-0.158521523426876
LIABILITY,AUD,Treasury Notes,42853,2017-03-31,-0.0738981802472508
LIABILITY,AUD,Treasury Notes,42909,2017-02-28,-0.310860144232094
LIABILITY,AUD,Treasury Notes,42909,2017-03-31,-0.226667878244141
LIABILITY,AUD,Treasury Notes,42909,2017-04-30,-0.14492230455588
LIABILITY,AUD,Treasury Notes,42909,2017-05-31,-0.0602263292140519
LIABILITY,AUD,Treasury Notes,42972,2017-04-30,-0.316415881090108
LIABILITY,AUD,Treasury Notes,42972,2017-05-31,-0.232037671848309
LIABILITY,AUD,Treasury Notes,42972,2017-06-30,-0.150338574468406
LIABILITY,AUD,Treasury Notes,42972,2017-07-31,-0.0656784389427229
LIABILITY,AUD,Treasury Notes,43035,2017-06-30,-0.32166268188976
LIABILITY,AUD,Treasury Notes,43035,2017-07-31,-0.23745115108315001
LIABILITY,AUD,Treasury Notes,43035,2017-08-31,-0.153048179858112
LIABILITY,AUD,Treasury Notes,43035,2017-09-30,-0.0711519442553872
LIABILITY,AUD,Treasury Notes,43077,2017-08-31,-0.267383091874632
LIABILITY,AUD,Treasury Notes,43077,2017-09-30,-0.185727237803608
LIABILITY,AUD,Treasury Notes,43077,2017-10-31,-0.101203546772176
LIABILITY,AUD,Treasury Notes,43077,2017-11-30,-0.0191738228599167
LIABILITY,AUD,Treasury Notes,43154,2017-10-31,-0.310808102997238
LIABILITY,AUD,Treasury Notes,43154,2017-11-30,-0.229360653940124
LIABILITY,AUD,Treasury Notes,43154,2017-12-31,-0.144867347763798
LIABILITY,AUD,Treasury Notes,43154,2018-01-31,-0.06022089701665
LIABILITY,AUD,Treasury Notes,43217,2017-12-31,-0.316165099028371
LIABILITY,AUD,Treasury Notes,43217,2018-01-31,-0.23202853145615
LIABILITY,AUD,Treasury Notes,43217,2018-02-28,-0.155797563231084
LIABILITY,AUD,Treasury Notes,43217,2018-03-31,-0.0711525189915955
LIABILITY,AUD,Treasury Notes,43273,2018-02-28,-0.307916412941773
LIABILITY,AUD,Treasury Notes,43273,2018-03-31,-0.223745448509673
LIABILITY,AUD,Treasury Notes,43273,2018-04-30,-0.142107071918851
LIABILITY,AUD,Treasury Notes,43273,2018-05-31,-0.057465958601272
LIABILITY,AUD,Treasury Notes,43336,2018-04-30,-0.31361689534654
LIABILITY,AUD,Treasury Notes,43336,2018-05-31,-0.229247003543011
LIABILITY,AUD,Treasury Notes,43336,2018-06-30,-0.147562998508486
LIABILITY,AUD,Treasury Notes,43336,2018-07-31,-0.0629351014635381
LIABILITY,AUD,Treasury Notes,43385,2018-06-30,-0.280572902870541
LIABILITY,AUD,Treasury Notes,43385,2018-07-31,-0.196530966270211
LIABILITY,AUD,Treasury Notes,43385,2018-08-31,-0.112098905426276
LIABILITY,AUD,Treasury Notes,43385,2018-09-30,-0.030120505280208
LIABILITY,AUD,Treasury Notes,43441,2018-08-31,-0.264439352213311
LIABILITY,AUD,Treasury Notes,43441,2018-09-30,-0.182943551496281
LIABILITY,AUD,Treasury Notes,43441,2018-10-31,-0.0984529969788637
LIABILITY,AUD,Treasury Notes,43441,2018-11-30,-0.016433359630852
LIABILITY,AUD,Treasury Notes,43518,2018-10-31,-0.307849678562274
LIABILITY,AUD,Treasury Notes,43518,2018-11-30,-0.22646080315925
LIABILITY,AUD,Treasury Notes,43518,2018-12-31,-0.142092358275715
LIABILITY,AUD,Treasury Notes,43518,2019-01-31,-0.0574741565927142
LIABILITY,AUD,Treasury Notes,43567,2018-12-31,-0.275307143859398
LIABILITY,AUD,Treasury Notes,43567,2019-01-31,-0.254791091449436
LIABILITY,AUD,Treasury Notes,43567,2019-02-28,-0.114851176723436
LIABILITY,AUD,Treasury Notes,43567,2019-03-31,-0.0301239452134662
LIABILITY,AUD,Treasury Notes,43637,2019-02-28,-0.305132358391921
LIABILITY,AUD,Treasury Notes,43637,2019-03-31,-0.221111334023388
LIABILITY,AUD,Treasury Notes,43637,2019-04-30,-0.139430361586276
LIABILITY,AUD,Treasury Notes,43637,2019-05-31,-0.0547494526938213
LIABILITY,AUD,Treasury Notes,43700,2019-04-30,-0.310777592137439
LIABILITY,AUD,Treasury Notes,43700,2019-05-31,-0.226692256116524
LIABILITY,AUD,Treasury Notes,43700,2019-06-30,-0.144923477745768
LIABILITY,AUD,Treasury Notes,43700,2019-07-31,-0.0602328364163949
LIABILITY,AUD,Treasury Notes,43763,2019-06-30,-0.316610684196594
LIABILITY,AUD,Treasury Notes,43763,2019-07-31,-0.232351827557906
LIABILITY,AUD,Treasury Notes,43763,2019-08-31,-0.147753076194617
LIABILITY,AUD,Treasury Notes,43763,2019-09-30,-0.0657119765451739
LIABILITY,AUD,Treasury Notes,43791,2019-08-31,-0.224205206432661
LIABILITY,AUD,Treasury Notes,43791,2019-09-30,-0.142268625260434
LIABILITY,AUD,Treasury Notes,43791,2019-10-31,-0.0575070922792953
LIABILITY,AUD,Treasury Notes,43854,2019-10-31,-0.229706258784591
LIABILITY,AUD,Treasury Notes,43854,2019-11-30,-0.147768700981073
LIABILITY,AUD,Treasury Notes,43854,2019-12-31,-0.062980021900518
LIABILITY,AUD,Treasury Notes,43882,2019-08-31,-0.47211978789506
LIABILITY,AUD,Treasury Notes,43882,2019-09-30,-0.390402652470595
LIABILITY,AUD,Treasury Notes,43882,2019-10-31,-0.353153842354785
LIABILITY,AUD,Treasury Notes,43882,2019-11-30,-0.224246526628074
LIABILITY,AUD,Treasury Notes,43882,2019-12-31,-0.139558811876385
LIABILITY,AUD,Treasury Notes,43882,2020-01-31,-0.054770141954115
LIABILITY,AUD,Treasury Notes,43945,2019-10-31,-0.636631645060063
LIABILITY,AUD,Treasury Notes,43945,2019-11-30,-0.395975185827166
LIABILITY,AUD,Treasury Notes,43945,2019-12-31,-0.311483172990763
LIABILITY,AUD,Treasury Notes,43945,2020-01-31,-0.226982965455891
LIABILITY,AUD,Treasury Notes,43945,2020-02-29,-0.147766344213347
LIABILITY,AUD,Treasury Notes,43945,2020-03-31,-0.0630058061264807
LIABILITY,AUD,Treasury Notes,43973,2019-11-30,-0.472144325094074
LIABILITY,AUD,Treasury Notes,43973,2019-12-31,-0.387730186568045
LIABILITY,AUD,Treasury Notes,43973,2020-01-31,-0.303350403220969
LIABILITY,AUD,Treasury Notes,43973,2020-02-29,-0.224260061690896
LIABILITY,AUD,Treasury Notes,43973,2020-03-31,-0.139669105093886
LIABILITY,AUD,Treasury Notes,43973,2020-04-30,-0.057531287892867
LIABILITY,AUD,Treasury Notes,44008,2019-12-31,-0.482850251996597
LIABILITY,AUD,Treasury Notes,44008,2020-01-31,-0.398703631394576
LIABILITY,AUD,Treasury Notes,44008,2020-02-29,-0.319769798567093
LIABILITY,AUD,Treasury Notes,44008,2020-03-31,-0.235505443278684
LIABILITY,AUD,Treasury Notes,44008,2020-04-30,-0.153412803038314
LIABILITY,AUD,Treasury Notes,44008,2020-05-31,-0.068489706820182
LIABILITY,AUD,Treasury Notes,44036,2020-01-31,-0.474871942092595
LIABILITY,AUD,Treasury Notes,44036,2020-02-29,-0.396081586315363
LIABILITY,AUD,Treasury Notes,44036,2020-03-31,-0.312133654929203
LIABILITY,AUD,Treasury Notes,44036,2020-04-30,-0.287627950431526
LIABILITY,AUD,Treasury Notes,44036,2020-05-31,-0.145192480123684
LIABILITY,AUD,Treasury Notes,44036,2020-06-30,-0.0630107980657909
LIABILITY,AUD,Treasury Notes,44064,2020-02-29,-0.472318127513836
LIABILITY,AUD,Treasury Notes,44064,2020-03-31,-0.388738463884965
LIABILITY,AUD,Treasury Notes,44064,2020-04-30,-0.306792673068161
LIABILITY,AUD,Treasury Notes,44064,2020-05-31,-0.221897032474097
LIABILITY,AUD,Treasury Notes,44064,2020-06-30,-0.139717293976761
LIABILITY,AUD,Treasury Notes,44064,2020-07-31,-0.0547940166195308
LIABILITY,AUD,Treasury Notes,44099,2020-03-31,-0.484461749137994
LIABILITY,AUD,Treasury Notes,44099,2020-04-30,-0.402658925880743
LIABILITY,AUD,Treasury Notes,44099,2020-05-31,-0.317745727665978
LIABILITY,AUD,Treasury Notes,44099,2020-06-30,-0.235592157441981
LIABILITY,AUD,Treasury Notes,44099,2020-07-31,-0.150680834020341
LIABILITY,AUD,Treasury Notes,44099,2020-08-31,-0.0657509574989475
LIABILITY,AUD,Treasury Notes,44127,2020-04-30,-0.773914583443195
LIABILITY,AUD,Treasury Notes,44127,2020-05-31,-0.394408505513146
LIABILITY,AUD,Treasury Notes,44127,2020-06-30,-0.312276233049851
LIABILITY,AUD,Treasury Notes,44127,2020-07-31,-0.227388066140839
LIABILITY,AUD,Treasury Notes,44127,2020-08-31,-0.142457217381503
LIABILITY,AUD,Treasury Notes,44127,2020-09-30,-0.0602702059556368
LIABILITY,AUD,Treasury Notes,44148,2020-07-31,-0.284916936977934
LIABILITY,AUD,Treasury Notes,44148,2020-08-31,-0.199983217178161
LIABILITY,AUD,Treasury Notes,44148,2020-09-30,-0.117795718249595
LIABILITY,AUD,Treasury Notes,44148,2020-10-31,-0.0328756946531248
LIABILITY,AUD,Treasury Notes,44162,2020-05-31,-0.490237725547575
LIABILITY,AUD,Treasury Notes,44162,2020-06-30,-0.40811266850103
LIABILITY,AUD,Treasury Notes,44162,2020-07-31,-0.32324790589851
LIABILITY,AUD,Treasury Notes,44162,2020-08-31,-0.238338057603523
LIABILITY,AUD,Treasury Notes,44162,2020-09-30,-0.156142226593779
LIABILITY,AUD,Treasury Notes,44162,2020-10-31,-0.0712287851496275
LIABILITY,AUD,Treasury Notes,44176,2020-04-30,-0.613397576660595
LIABILITY,AUD,Treasury Notes,44176,2020-05-31,-0.528510377174865
LIABILITY,AUD,Treasury Notes,44176,2020-06-30,-0.446427791469518
LIABILITY,AUD,Treasury Notes,44176,2020-07-31,-0.361581275653284
LIABILITY,AUD,Treasury Notes,44176,2020-08-31,-0.276672538132451
LIABILITY,AUD,Treasury Notes,44176,2020-09-30,-0.194486347734398
LIABILITY,AUD,Treasury Notes,44176,2020-10-31,-0.109580195325959
LIABILITY,AUD,Treasury Notes,44176,2020-11-30,-0.0273968384515541
LIABILITY,AUD,Treasury Notes,44225,2020-09-30,-0.328669946518393
LIABILITY,AUD,Treasury Notes,44225,2020-10-31,-0.243797014032046
LIABILITY,AUD,Treasury Notes,44225,2020-11-30,-0.161630832258907
LIABILITY,AUD,Treasury Notes,44225,2020-12-31,-0.0767100337702926
LIABILITY,AUD,Treasury Notes,44253,2020-04-30,-508.443752718943
LIABILITY,AUD,Treasury Notes,44253,2020-05-31,-0.739168930975863
LIABILITY,AUD,Treasury Notes,44253,2020-06-30,-0.657128074943601
LIABILITY,AUD,Treasury Notes,44253,2020-07-31,-0.572412640621184
LIABILITY,AUD,Treasury Notes,44253,2020-08-31,-0.487476379209948
LIABILITY,AUD,Treasury Notes,44253,2020-09-30,-0.4053149202696
LIABILITY,AUD,Treasury Notes,44253,2020-10-31,-0.320476000075851
LIABILITY,AUD,Treasury Notes,44253,2020-11-30,-0.238353299434588
LIABILITY,AUD,Treasury Notes,44253,2020-12-31,-0.153415226255032
LIABILITY,AUD,Treasury Notes,44253,2021-01-31,-0.0684919139623853
LIABILITY,AUD,Treasury Notes,44281,2020-04-30,-0.900559005732356
LIABILITY,AUD,Treasury Notes,44281,2020-05-31,-0.815626222201641
LIABILITY,AUD,Treasury Notes,44281,2020-06-30,-0.733633167534318
LIABILITY,AUD,Treasury Notes,44281,2020-07-31,-0.648987141552111
LIABILITY,AUD,Treasury Notes,44281,2020-08-31,-0.564091196033379
LIABILITY,AUD,Treasury Notes,44281,2020-09-30,-0.481936102016282
LIABILITY,AUD,Treasury Notes,44281,2020-10-31,-0.397142104663625
LIABILITY,AUD,Treasury Notes,44281,2020-11-30,-0.315063693691231
LIABILITY,AUD,Treasury Notes,44281,2020-12-31,-0.23011580988648
LIABILITY,AUD,Treasury Notes,44281,2021-01-31,-0.145203216971923
LIABILITY,AUD,Treasury Notes,44281,2021-02-28,-0.0684933028571428
LIABILITY,AUD,Treasury Notes,44309,2020-06-30,-0.810210542276515
LIABILITY,AUD,Treasury Notes,44309,2020-07-31,-0.725563669645927
LIABILITY,AUD,Treasury Notes,44309,2020-08-31,-0.640718278155043
LIABILITY,AUD,Treasury Notes,44309,2020-09-30,-0.558529846484379
LIABILITY,AUD,Treasury Notes,44309,2020-10-31,-0.473804323408571
LIABILITY,AUD,Treasury Notes,44309,2020-11-30,-0.391742310973528
LIABILITY,AUD,Treasury Notes,44309,2020-12-31,-0.306802409287191
LIABILITY,AUD,Treasury Notes,44309,2021-01-31,-0.221912860530779
LIABILITY,AUD,Treasury Notes,44309,2021-02-28,-0.145205296551724
LIABILITY,AUD,Treasury Notes,44309,2021-03-31,-0.0602727335478852
LIABILITY,AUD,Treasury Notes,44337,2020-07-31,-0.80210921118025
LIABILITY,AUD,Treasury Notes,44337,2020-08-31,-0.717283385117758
LIABILITY,AUD,Treasury Notes,44337,2020-09-30,-0.635132304750276
LIABILITY,AUD,Treasury Notes,44337,2020-10-31,-0.550442389483515
LIABILITY,AUD,Treasury Notes,44337,2020-11-30,-0.468471237437368
LIABILITY,AUD,Treasury Notes,44337,2020-12-31,-0.383488040635021
LIABILITY,AUD,Treasury Notes,44337,2021-01-31,-0.298621165838988
LIABILITY,AUD,Treasury Notes,44337,2021-02-28,-0.2219177375
LIABILITY,AUD,Treasury Notes,44337,2021-03-31,-0.136980956069792
LIABILITY,AUD,Treasury Notes,44337,2021-04-30,-0.0547933110342537
LIABILITY,AUD,Treasury Notes,44372,2020-08-31,-0.813024628564047
LIABILITY,AUD,Treasury Notes,44372,2020-09-30,-0.730865630515119
LIABILITY,AUD,Treasury Notes,44372,2020-10-31,-0.646303743857893
LIABILITY,AUD,Treasury Notes,44372,2020-11-30,-0.564351809295941
LIABILITY,AUD,Treasury Notes,44372,2020-12-31,-0.479337118408404
LIABILITY,AUD,Treasury Notes,44372,2021-01-31,-0.394504854315673
LIABILITY,AUD,Treasury Notes,44372,2021-02-28,-0.317803280715188
LIABILITY,AUD,Treasury Notes,44372,2021-03-31,-0.232863118811588
LIABILITY,AUD,Treasury Notes,44372,2021-04-30,-0.150678140580102
LIABILITY,AUD,Treasury Notes,44372,2021-05-31,-0.0657526882114531
LIABILITY,AUD,Treasury Notes,44400,2020-09-30,-0.807403875857768
LIABILITY,AUD,Treasury Notes,44400,2020-10-31,-0.722843994160458
LIABILITY,AUD,Treasury Notes,44400,2020-11-30,-0.641054975142016
LIABILITY,AUD,Treasury Notes,44400,2020-12-31,-0.556010040163748
LIABILITY,AUD,Treasury Notes,44400,2021-01-31,-0.471210826180024
LIABILITY,AUD,Treasury Notes,44400,2021-02-28,-0.394512848682465
LIABILITY,AUD,Treasury Notes,44400,2021-03-31,-0.309564997630791
LIABILITY,AUD,Treasury Notes,44400,2021-04-30,-0.227384341293071
LIABILITY,AUD,Treasury Notes,44400,2021-05-31,-0.142463808814965
LIABILITY,AUD,Treasury Notes,44400,2021-06-30,-0.06027366199336
LIABILITY,AUD,Treasury Notes,44435,2021-01-31,-0.567091470602351
LIABILITY,AUD,Treasury Notes,44435,2021-02-28,-0.490411163636364
LIABILITY,AUD,Treasury Notes,44435,2021-03-31,-0.405430045436137
LIABILITY,AUD,Treasury Notes,44435,2021-04-30,-0.323256572484858
LIABILITY,AUD,Treasury Notes,44435,2021-05-31,-0.238350251614062
LIABILITY,AUD,Treasury Notes,44435,2021-06-30,-0.156162176452432
LIABILITY,AUD,Treasury Notes,44435,2021-07-31,-0.0712325165320076
