Liability / Asset,Currency of Issue (all figures in AUD equivalent),Instrument,Maturity,Coupon (%),date,value
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2015-07-31,-5059802271
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2015-08-31,-5056200298
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2015-09-30,-5203685032
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2015-10-31,-5225470642
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2015-11-30,-5200382482
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2015-12-31,-5191647480
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-01-31,-5201213309
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-02-29,-5202057765
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-03-31,-5303050337
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-04-30,-5381603287
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-05-31,-5389818063
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-06-30,-5358679827
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-07-31,-5406300830
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-08-31,-5389333526
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-09-30,-5393271144
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-10-31,-5421135431
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-11-30,-5402315917
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2016-12-31,-5408912615
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-01-31,-5442559015
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-02-28,-5437995949
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-03-31,-5456360140
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-04-30,-5480229808
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-05-31,-5489164446
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-06-30,-5477923678
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-07-31,-5503827416
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-08-31,-2548992311
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-09-30,-2547796358
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-10-31,-2545541887
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-11-30,-2546612343
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2017-12-31,-2549591643
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-01-31,-2557435852
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-02-28,-2555393430
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-03-31,-2557634607
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-04-30,-2560928476
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-05-31,-2560425315
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-06-30,-2564596922
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-07-31,-939275232
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-08-31,-938694723.24
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-09-30,-939943256.69
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),43425,1,2018-10-31,-941425687.5
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2003-06-30,-3281206239
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2003-07-31,-3167481626
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2003-08-31,-3128092752
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2003-09-30,-3171958601
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2003-10-31,-3125971266
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2003-11-30,-3043888568
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2003-12-31,-3142065438
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-01-31,-3125368246
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-02-29,-3203829229
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-03-31,-3285145029
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-04-30,-3195762034
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-05-31,-3236099361
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-06-30,-3244365831
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-07-31,-3264422875
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-08-31,-3377186733
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-09-30,-3460941955
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-10-31,-3467987308
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-11-30,-3516469541
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2004-12-31,-3506752060
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-01-31,-3520193661
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-02-28,-3467641661
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-03-31,-3503824779
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-04-30,-3553588932
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-05-31,-3583582286
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-06-30,-3582855706
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-07-31,-3627665162
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-08-31,-3690765927
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-09-30,-3633871187
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-10-31,-3645485531
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-11-30,-3678514463
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2005-12-31,-3804304816
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-01-31,-3834929254
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-02-28,-3769634017
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-03-31,-3806085269
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-04-30,-3718487026
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-05-31,-3697307122
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-06-30,-3748370015
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-07-31,-3791847339
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-08-31,-3842380951
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-09-30,-3893706342
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-10-31,-3877238476
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-11-30,-3796975537
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2006-12-31,-3723825683
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-01-31,-3733369032
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-02-28,-3820285398
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-03-31,-3794707314
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-04-30,-3774363832
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-05-31,-3745442773
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-06-30,-3727792967
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-07-31,-3768746181
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-08-31,-3821829174
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-09-30,-3784471740
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-10-31,-3818195208
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-11-30,-3889135943
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2007-12-31,-3796126805
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-01-31,-3872480701
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-02-29,-3885496433
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-03-31,-3933794671
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-04-30,-3971759664
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-05-31,-3912123788
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-06-30,-3918616364
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-07-31,-3945232161
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-08-31,-3999644697
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-09-30,-4119774088
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-10-31,-3855801394
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-11-30,-3843798878
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2008-12-31,-3977207579
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-01-31,-4134282426
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-02-28,-4092836367
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-03-31,-4114862111
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-04-30,-3993528425
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-05-31,-3757873736
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-06-30,-3811402193
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-07-31,-3785773748
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-08-31,-3804036952
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-09-30,-3805104065
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-10-31,-3860391923
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-11-30,-4390833873
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2009-12-31,-4331096865
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-01-31,-4455633497
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-02-28,-4410132267
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-03-31,-4393525901
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-04-30,-4429880430
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-05-31,-4918111840
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-06-30,-5002898849
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-07-31,-5311681289
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-08-31,-5755626673
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-09-30,-5780838894
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-10-31,-6162349163
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-11-30,-6064904701
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2010-12-31,-6057383330
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-01-31,-6099055650
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-02-28,-6119741976
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-03-31,-6467180533
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-04-30,-6560903155
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-05-31,-6961433254
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-06-30,-6939533878
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-07-31,-7366642543
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-08-31,-7662750201
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-09-30,-7828738998
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-10-31,-7834309116
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-11-30,-8285398934
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2011-12-31,-8441198276
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-01-31,-8545403685
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-02-29,-8394715315
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-03-31,-8420737227
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-04-30,-8541794649
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-05-31,-8873113030
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-06-30,-8760545913
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-07-31,-8842843594
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-08-31,-8756438487
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-09-30,-8881657670
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-10-31,-8888217013
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-11-30,-8794466201
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2012-12-31,-8758640477
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-01-31,-8733357779
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-02-28,-8767097607
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-03-31,-8856301107
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-04-30,-9318261839
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-05-31,-9090986877
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-06-30,-8817143642
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-07-31,-8862105946
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-08-31,-8747475393
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-09-30,-8809944130
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-10-31,-8801353873
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-11-30,-8647419862
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2013-12-31,-8765304225
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-01-31,-8851729541
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-02-28,-8847320627
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-03-31,-9217267876
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-04-30,-9274775483
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-05-31,-9391896913
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-06-30,-9454379203
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-07-31,-9465237427
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-08-31,-9456153712
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-09-30,-9411308181
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-10-31,-9456538094
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-11-30,-9507295031
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2014-12-31,-9603807211
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-01-31,-9641051248
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-02-28,-9760037422
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-03-31,-9785892824
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-04-30,-9720994526
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-05-31,-9664597623
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-06-30,-9602674963
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-07-31,-9649302189
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-08-31,-9601614467
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-09-30,-9571745645
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-10-31,-9903839978
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-11-30,-9792018280
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2015-12-31,-9791988116
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-01-31,-9829244352
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-02-29,-9767199611
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-03-31,-9776349228
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-04-30,-9712144594
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-05-31,-9684270997
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-06-30,-9659403591
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-07-31,-9777861563
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-08-31,-9666543095
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-09-30,-9641233851
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-10-31,-9687971469
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-11-30,-9552417907
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2016-12-31,-9578462399
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-01-31,-9627272406
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-02-28,-9526977434
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-03-31,-9567188796
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-04-30,-9632077072
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-05-31,-9607243631
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-06-30,-9537318548
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-07-31,-9585445316
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-08-31,-9531820389
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-09-30,-9505196065
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-10-31,-9519995278
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-11-30,-9468630443
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2017-12-31,-9443457570
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-01-31,-9470751144
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-02-28,-9423878450
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-03-31,-9417545947
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-04-30,-9432140421
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-05-31,-9407590758
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-06-30,-9434442778
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-07-31,-9437665601
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-08-31,-9385464859.73
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-09-30,-5571788073.72
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-10-31,-5585412483.33
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-11-30,-5526565371.62
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2018-12-31,-5531402904.7
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-01-31,-5549620901.15
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-02-28,-5505075161.37
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-03-31,-5525366991.54
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-04-30,-5541284598.32
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-05-31,-5490068417.58
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-06-30,-3741122608.82
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-07-31,-3753990252.88
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-08-31,-3719108625.7
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-09-30,-3726619978.66
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-10-31,-3738309768.33
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-11-30,-3714305598.31
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2019-12-31,-3713297903.39
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2020-01-31,-3725657195.4
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2020-02-29,-3692675160.37
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2020-03-31,-3696050312.19
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2020-04-30,-3705864653.16
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2020-05-31,-3670949510.35
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2020-06-30,-3673197574.55
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44063,4,2020-07-31,-3674134812.91
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-02-29,-915695718
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-03-31,-917975003
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-04-30,-1075915343
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-05-31,-1136907500
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-06-30,-1280531874
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-07-31,-1296973446
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-08-31,-1555453363
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-09-30,-1578968140
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-10-31,-1852021741
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-11-30,-1839849964
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2012-12-31,-1827721076
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-01-31,-1819153746
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-02-28,-2109572494
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-03-31,-2093113985
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-04-30,-2131887467
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-05-31,-2344438315
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-06-30,-2244605203
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-07-31,-2462057695
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-08-31,-2436438893
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-09-30,-2662383546
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-10-31,-2661332900
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-11-30,-3017827266
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2013-12-31,-3062416888
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2014-01-31,-3097109905
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2014-02-28,-3311643559
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2014-03-31,-3510698435
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2014-04-30,-3550344977
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2014-05-31,-3842699522
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2014-06-30,-3875089118
LIABILITY,AUD,Treasury Indexed Bonds (Capital Indexed),44613,1.25,2014-07-31,-3896874702
