Liability / Asset,Currency of Issue (all figures in AUD equivalent),Category,Instrument,date,value
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-06-30,-55462771136
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-07-31,-55037004170
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-08-31,-49187058692
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-09-30,-49451902644
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-10-31,-48568073149
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-11-30,-48289531711
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-12-31,-49072036482
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-01-31,-48983775728
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-02-29,-49425585221
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-03-31,-49758067608
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-04-30,-48899700795
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-05-31,-49677041915
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-06-30,-50823440872
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-07-31,-51868882322
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-08-31,-52750177484
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-09-30,-48189914421
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-10-31,-48574939481
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-11-30,-49109878357
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-12-31,-48902013243
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-01-31,-49513950234
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-02-28,-49941795769
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-03-31,-50159531507
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-04-30,-51130633769
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-05-31,-51664395153
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-06-30,-52093470080
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-07-31,-47873449835
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-08-31,-48625209135
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-09-30,-48305646823
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-10-31,-48449605159
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-11-30,-48765014378
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-12-31,-49747751739
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-01-31,-50539295816
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-02-28,-49737490336
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-03-31,-49873629535
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-04-30,-49578462888
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-05-31,-49805785599
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-06-30,-49720649020
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-07-31,-50160336683
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-08-31,-50618184532
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-09-30,-51164743782
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-10-31,-51512678404
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-11-30,-45808440289
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-12-31,-46154726263
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-01-31,-46915410784
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-02-28,-47472320353
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-03-31,-47335320546
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-04-30,-47683786118
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-05-31,-47800912587
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-06-30,-47419263592
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-07-31,-47969328833
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-08-31,-48771417311
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-09-30,-49585570654
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-10-31,-46760442295
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-11-30,-47855743205
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-12-31,-47690084852
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-01-31,-48695375309
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-02-29,-48602041687
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-03-31,-48990867795
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-04-30,-48827862090
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-05-31,-48324736338
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-06-30,-48909574248
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-07-31,-50539339602
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-08-31,-47538674666
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-09-30,-49944613268
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-10-31,-52856191762
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-11-30,-55227665871
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-12-31,-57656852216
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-01-31,-59379476027
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-02-28,-61676056989
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-03-31,-67186447554
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-04-30,-72473701813
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-05-31,-76080507684
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-06-30,-81263873113
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-07-31,-85344098368
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-08-31,-91321425369
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-09-30,-89966799484
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-10-31,-91736603263
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-11-30,-98310733073
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-12-31,-99564852679
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-01-31,-103362979299
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-02-28,-108516018968
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-03-31,-113356903678
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-04-30,-117791122150
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-05-31,-125318193079
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-06-30,-130252724427
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-07-31,-134340621826
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-08-31,-133642820818
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-09-30,-137767759654
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-10-31,-141282618651
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-11-30,-145061400326
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-12-31,-146471807621
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-01-31,-150316973912
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-02-28,-155234835830
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-03-31,-160708075331
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-04-30,-164523079367
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-05-31,-171222655097
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-06-30,-166082689241
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-07-31,-174736846976
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-08-31,-185677232146
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-09-30,-192956425178
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-10-31,-198469423749
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-11-30,-210266065627
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-12-31,-214376877733
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-01-31,-212301338230
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-02-29,-215805182794
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-03-31,-221647597336
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-04-30,-215971786285
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-05-31,-228701488971
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-06-30,-231651029496
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-07-31,-233719835133
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-08-31,-239641472513
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-09-30,-244695201055
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-10-31,-249436768009
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-11-30,-244878074325
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-12-31,-247536487555
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-01-31,-245385484138
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-02-28,-251581378581
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-03-31,-255210580211
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-04-30,-261913117656
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-05-31,-251166692633
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-06-30,-253113709896
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-07-31,-258763383909
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-08-31,-263496921388
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-09-30,-272157049548
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-10-31,-273923220906
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-11-30,-283938598215
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-12-31,-281731349838
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-01-31,-286938813575
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-02-28,-293392241072
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-03-31,-305943453492
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-04-30,-309856134820
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-05-31,-319373190538
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-06-30,-313874897950
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-07-31,-318903741320
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-08-31,-327608331122
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-09-30,-332321198707
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-10-31,-332693342285
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-11-30,-342027955456
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-12-31,-351323611645
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-01-31,-359798778942
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-02-28,-365494182755
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-03-31,-374997143243
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-04-30,-360176651250
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-05-31,-363296786656
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-06-30,-365790942417
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-07-31,-375934501258
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-08-31,-386491878205
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-09-30,-395451954879
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-10-31,-392535631557
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-11-30,-394929547085
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-12-31,-397287593950
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-01-31,-408805557051
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-02-29,-418331467704
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-03-31,-424064464371
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-04-30,-428015892438
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-05-31,-447018744502
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-06-30,-436938636393
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-07-31,-447712043345
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-08-31,-454265646629
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-09-30,-460370444723
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-10-31,-459584935254
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-11-30,-458139296547
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-12-31,-462388364108
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-01-31,-472501268468
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-02-28,-465532913973
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-03-31,-483159638956
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-04-30,-487304026952
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-05-31,-498870259835
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-06-30,-499040107460
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-07-31,-488730895943
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-08-31,-494863000177
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-09-30,-493487499036
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-10-31,-500344874644
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-11-30,-510198615421
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-12-31,-510017643727
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-01-31,-502249000529
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-02-28,-507206013652
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-03-31,-516551245480
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-04-30,-512504421775
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-05-31,-518979995265
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-06-30,-524422979945
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-07-31,-523691234924
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-08-31,-530591418381.75
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-09-30,-529841619049.38
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-10-31,-522088376323.481
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-11-30,-526326697813.3
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-12-31,-537966089495.9
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-01-31,-542227832994.051
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-02-28,-551628773106.051
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-03-31,-553024652226.88
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-04-30,-551022096256.14
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-05-31,-565238190376.16
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-06-30,-573557424648.24
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-07-31,-581801407169.17
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-08-31,-597647288021.729
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-09-30,-597185286728.251
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-10-31,-578071145226.2
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-11-30,-585219980622.04
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-12-31,-575195877672.441
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-01-31,-595011696977.531
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-02-29,-608151019936.2
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-03-31,-611308500134.512
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-04-30,-615854052262.061
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-05-31,-653669480149.618
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-06-30,-673729442733.2
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-07-31,-706624119089.4
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-08-31,-729900560019.88
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-09-30,-795940429613.108
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-10-31,-808310682590.251
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-11-30,-802883111329.94
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-12-31,-806263609091.429
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-01-31,-802857680506.911
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-02-28,-780857847556.601
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-03-31,-794136458577.538
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-04-30,-814167286677.919
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-05-31,-794836776167.989
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-06-30,-807353811656.481
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-07-31,-828503791933.55
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-08-31,-837980989681.359
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-09-30,-830975536924.621
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-10-31,-803307854885.041
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-11-30,-830452795860.62
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-12-31,-818098009295.86
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-01-31,-813817878901.57
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-02-28,-812899977560.953
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-03-31,-788371208382.279
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-04-30,-788934023615.628
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-05-31,-782675472868.18
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-06-30,-775653150917.58
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-07-31,-781318399160.26
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-08-31,-766843183688.541
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-09-30,-760880665536.869
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-10-31,-770031908938.881
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-11-30,-769458156029.358
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-12-31,-752995788668.201
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-01-31,-775146609341.67
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-02-28,-768725723983.4
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-03-31,-800837217827.449
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-04-30,-777883754258.7
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-05-31,-766306183449.661
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-06-30,-749704263178.42
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-07-31,-755568711653.03
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-08-31,-763182760496.009
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-06-30,-9452968674
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-07-31,-9220111711
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-08-31,-9105658048
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-09-30,-9209956046
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-10-31,-9117181642
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-11-30,-8926364806
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-12-31,-9133671179
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-01-31,-9109446404
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-02-29,-9237735948
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-03-31,-9416137500
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-04-30,-9255360005
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-05-31,-9318843358
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-06-30,-9354380920
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-07-31,-9405688407
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-08-31,-9609622301
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-09-30,-9794643187
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-10-31,-9815693759
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-11-30,-9887253677
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-12-31,-9875618578
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-01-31,-9913993574
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-02-28,-9786236031
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-03-31,-9869424641
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-04-30,-9985500384
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-05-31,-10026050801
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-06-30,-10045978881
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-07-31,-10143596026
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-08-31,-9070353011
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-09-30,-8966032006
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-10-31,-8995311494
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-11-30,-9041115221
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-12-31,-9277766762
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-01-31,-9338955695
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-02-28,-9201419906
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-03-31,-9265772326
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-04-30,-9114606418
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-05-31,-9063405219
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-06-30,-9156749451
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-07-31,-9239407201
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-08-31,-9309827364
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-09-30,-9409518190
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-10-31,-9387265224
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-11-30,-9232111071
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-12-31,-9121247618
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-01-31,-9155347608
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-02-28,-9286077181
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-03-31,-9242951792
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-04-30,-9209715279
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-05-31,-9123530057
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-06-30,-9090870399
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-07-31,-9167510525
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-08-31,-9243471880
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-09-30,-9196608858
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-10-31,-9253577841
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-11-30,-9327374727
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-12-31,-9195543849
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-01-31,-9339020998
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-02-29,-9331484382
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-03-31,-9432845565
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-04-30,-9522150880
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-05-31,-9417356624
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2008-06-30,-9461385405
