Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Australia,Total Australia,2018-11-30,24.851053461794493
Reported,Australia,Total Australia,2018-12-31,23.584965968827326
Reported,Australia,Total Australia,2019-01-31,24.80741409961266
Reported,Australia,Total Australia,2019-02-28,25.390572269100826
Reported,Australia,Total Australia,2019-03-31,24.119431631231294
Reported,Australia,Total Australia,2019-04-30,23.301182688238114
Reported,Australia,Total Australia,2019-05-31,24.201785347727682
Reported,Australia,Total Australia,2019-06-30,24.128938049923548
Reported,Australia,Total Australia,2019-07-31,24.106652864332563
Reported,Australia,Total Australia,2019-08-31,23.504087911413247
Reported,Australia,Total Australia,2019-09-30,23.99545232856733
Reported,Australia,Total Australia,2019-10-31,23.333961356778385
Reported,Australia,Total Australia,2019-11-30,22.749278152577233
Reported,Australia,Total Australia,2019-12-31,21.995876143305477
Reported,Australia,Total Australia,2020-01-31,24.913194331858254
Reported,Australia,Total Australia,2020-02-29,26.13262061301907
Reported,Australia,Total Australia,2020-03-31,30.613312758389565
Reported,Australia,Total Australia,2020-04-30,33.54687070513414
Reported,Australia,Total Australia,2020-05-31,33.806625763972896
Reported,Australia,Total Australia,2020-06-30,33.482164393093974
Reported,Australia,Total Australia,2020-07-31,32.20616442714132
Reported,Australia,Total Australia,2020-08-31,32.73769852179647
Reported,Australia,Total Australia,2020-09-30,33.13624477112219
Reported,Australia,Total Australia,2020-10-31,32.15882650006346
Reported,Australia,Total Australia,2020-11-30,31.39087742338052
Reported,Australia,Total Australia,2020-12-31,30.54790451039729
Reported,Australia,Total Australia,2021-01-31,30.871518388689182
Reported,Australia,Total Australia,2021-02-28,31.907092489469605
Reported,Australia,Total Australia,2021-03-31,33.27391723250894
Reported,Australia,Total Australia,2021-04-30,33.60488549434178
Reported,Australia,Total Australia,2021-05-31,34.525871111577246
Reported,Australia,Total Australia,2021-06-30,34.65478253585112
Reported,Australia,Total Australia,2021-07-31,35.98479337539962
Reported,Australia,Total Australia,2021-08-31,36.61684903030267
Reported,Australia,Total Australia,2021-09-30,38.059328082090566
Reported,Australia,Total Australia,2021-10-31,39.0929596507292
Reported,Australia,Total Australia,2021-11-30,39.767525682384395
Reported,Australia,Total Australia,2021-12-31,39.90992996443755
Reported,Australia,Total Australia,2022-01-31,41.01881820729209
Reported,Australia,Total Australia,2022-02-28,41.85660013506191
Reported,Australia,Total Australia,2022-03-31,41.790939615141156
Reported,Australia,Total Australia,2022-04-30,42.10736810403048
Reported,Australia,Total Australia,2022-05-31,41.77413496692346
Reported,Australia,Total Australia,2022-06-30,42.76223642804751
Reported,Australia,Total Australia,2022-07-31,42.57485186597378
Reported,Australia,Total Australia,2022-08-31,41.189106177138974
Reported,Australia,Total Australia,2022-09-30,40.80167323754127
Reported,Australia,Total Australia,2022-10-31,40.34543543773425
Reported,Australia,Total Australia,2022-11-30,42.745180019490185
Reported,Australia,Total Australia,2022-12-31,41.995295609928256
Reported,Australia,Total Australia,2023-01-31,42.03346105666771
Reported,Australia,Total Australia,2023-02-28,41.473888763771484
Reported,Australia,Total Australia,2023-03-31,42.33654616828293
Reported,Australia,Total Australia,2023-04-30,42.36835069877476
Reported,Australia,Total Australia,2023-05-31,42.31081581135283
Reported,Australia,Total Australia,2023-06-30,43.612360982464196
Reported,Europe,Euro Area,2009-12-31,1.791157974110708
Reported,Europe,Euro Area,2010-01-31,1.5622487884594096
Reported,Europe,Euro Area,2010-02-28,1.863180072186418
Reported,Europe,Euro Area,2010-03-31,1.611417659784276
Reported,Europe,Euro Area,2010-04-30,2.4276671503709837
Reported,Europe,Euro Area,2010-05-31,1.6259708148402294
Reported,Europe,Euro Area,2010-06-30,1.0695724673549776
Reported,Europe,Euro Area,2010-07-30,1.387039395208786
Reported,Europe,Euro Area,2010-08-31,0.84633345613615385
Reported,Europe,Euro Area,2010-09-30,0.9327859409245554
Reported,Europe,Euro Area,2010-10-31,0.9434387059962277
Reported,Europe,Euro Area,2010-11-30,0.7960716379363948
Reported,Europe,Euro Area,2010-12-31,0.8362701026490114
Reported,Europe,Euro Area,2011-01-31,0.9870075475904914
Reported,Europe,Euro Area,2011-02-28,1.2766095531603616
Reported,Europe,Euro Area,2011-03-31,0.8883396168804939
Reported,Europe,Euro Area,2011-04-29,0.7257880299781985
Reported,Europe,Euro Area,2011-05-31,0.8898267485175352
Reported,Europe,Euro Area,2011-06-30,0.8322133102928364
Reported,Europe,Euro Area,2011-07-29,0.7264887301801459
Reported,Europe,Euro Area,2011-08-31,0.6780142088547572
Reported,Europe,Euro Area,2011-09-30,0.6593281049123657
Reported,Europe,Euro Area,2011-10-31,0.8951888043032431
Reported,Europe,Euro Area,2011-11-30,0.758926161469081
Reported,Europe,Euro Area,2011-12-30,0.694410984429402
Reported,Europe,Euro Area,2012-01-31,0.7804297821404672
Reported,Europe,Euro Area,2012-02-29,0.8918987010447673
Reported,Europe,Euro Area,2012-03-30,0.8416731941402587
Reported,Europe,Euro Area,2012-04-30,0.739393318367833
Reported,Europe,Euro Area,2012-05-31,0.6425029888630417
Reported,Europe,Euro Area,2012-06-29,0.639011660332039
Reported,Europe,Euro Area,2012-07-31,0.7191344158259545
Reported,Europe,Euro Area,2012-08-31,0.4291336017484425
Reported,Europe,Euro Area,2012-09-28,0.6438951461761006
Reported,Europe,Euro Area,2012-10-31,0.6723457459188803
Reported,Europe,Euro Area,2012-11-30,0.7389775959217402
Reported,Europe,Euro Area,2012-12-31,0.5649094690887406
Reported,Europe,Euro Area,2013-01-31,0.4779470626637458
Reported,Europe,Euro Area,2013-02-28,0.5523617856380565
Reported,Europe,Euro Area,2013-03-28,0.5750703192829748
Reported,Europe,Euro Area,2013-04-30,0.2805099594532262
Reported,Europe,Euro Area,2013-05-31,0.2453512863726008
Reported,Europe,Euro Area,2013-06-28,0.3396950552467357
Reported,Europe,Euro Area,2013-07-31,0.3483625825892525
Reported,Europe,Euro Area,2013-08-30,0.4465592878439071
Reported,Europe,Euro Area,2013-09-30,0.4650190950753715
Reported,Europe,Euro Area,2013-10-31,0.48294163600661527
Reported,Europe,Euro Area,2013-11-29,0.517485382212374
Reported,Europe,Euro Area,2013-12-31,0.7022594643596705
Reported,Europe,Euro Area,2014-01-31,0.5853292442414225
Reported,Europe,Euro Area,2014-02-28,0.5924677437986319
Reported,Europe,Euro Area,2014-03-31,0.5216649426221172
Reported,Europe,Euro Area,2014-04-30,0.5929162061092298
Reported,Europe,Euro Area,2014-05-30,0.6665727649074616
Reported,Europe,Euro Area,2014-06-30,0.8261827393310059
Reported,Europe,Euro Area,2014-07-31,0.836112361683998
Reported,Europe,Euro Area,2014-08-29,0.7220245809687516
Reported,Europe,Euro Area,2014-09-30,0.6716006943453903
Reported,Europe,Euro Area,2014-10-31,0.5058625560500161
Reported,Europe,Euro Area,2014-11-28,0.43016542574164995
Reported,Europe,Euro Area,2014-12-31,0.5092641344998837
Reported,Europe,Euro Area,2015-01-30,0.3980461578663912
Reported,Europe,Euro Area,2015-02-27,0.30794416361379917
Reported,Europe,Euro Area,2015-03-31,0.36944535652476523
Reported,Europe,Euro Area,2015-04-30,0.33737449588649604
Reported,Europe,Euro Area,2015-05-29,0.4589957902390449
Reported,Europe,Euro Area,2015-06-30,0.5229756326146241
Reported,Europe,Euro Area,2015-07-31,0.5695848745238106
Reported,Europe,Euro Area,2015-08-31,0.37530183174330917
Reported,Europe,Euro Area,2015-09-30,0.3822898812456944
Reported,Europe,Euro Area,2015-10-30,0.4975318209676098
Reported,Europe,Euro Area,2015-11-30,0.5728665469518089
Reported,Europe,Euro Area,2015-12-31,0.5453954456471816
Reported,Europe,Euro Area,2016-01-29,0.38351585574942215
Reported,Europe,Euro Area,2016-02-29,0.5440262687089702
Reported,Europe,Euro Area,2016-03-31,0.2611110748895792
Reported,Europe,Euro Area,2016-04-29,0.3685633520800513
Reported,Europe,Euro Area,2016-05-31,0.4881262766040832
Reported,Europe,Euro Area,2016-06-30,0.26776156409469654
Reported,Europe,Euro Area,2016-07-29,0.31557039330713976
Reported,Europe,Euro Area,2016-08-31,0.299996700477067
Reported,Europe,Euro Area,2016-09-30,0.38306008045145773
Reported,Europe,Euro Area,2016-10-31,0.21861396920425932
Reported,Europe,Euro Area,2016-11-30,0.15669999472826593
Reported,Europe,Euro Area,2016-12-30,0.21294588232000194
Reported,Europe,Euro Area,2017-01-31,0.2750001935075338
Reported,Europe,Euro Area,2017-02-28,0.45090070894439754
Reported,Europe,Euro Area,2017-03-31,0.6944188427613999
Reported,Europe,Euro Area,2017-04-28,0.3533977293465167
Reported,Europe,Euro Area,2017-05-31,0.22626494091835564
Reported,Europe,Euro Area,2017-06-30,0.2020485757487575
Reported,Europe,Euro Area,2017-07-31,0.19205018606836394
Reported,Europe,Euro Area,2017-08-31,0.2234788143549342
Reported,Europe,Euro Area,2017-09-29,0.27165865914480003
Reported,Europe,Euro Area,2017-10-31,0.24349733896671716
Reported,Europe,Euro Area,2017-11-30,0.17509473246624968
Reported,Europe,Euro Area,2017-12-29,0.2429474610846782
Reported,Europe,Euro Area,2018-01-31,0.18435963457863538
Reported,Europe,Euro Area,2018-02-28,0.08154602924400062
Reported,Europe,Euro Area,2018-03-29,0.0946421057506607
Reported,Europe,Euro Area,2018-04-30,0.1329434461874602
Reported,Europe,Euro Area,2018-05-31,0.06064167976320152
Reported,Europe,Euro Area,2018-06-29,0.09748948473732488
Reported,Europe,Euro Area,2018-07-31,0.1824362315811888
Reported,Europe,Euro Area,2018-08-31,0.20509595972445754
Reported,Europe,Euro Area,2018-09-28,0.21467497004562544
Reported,Europe,Euro Area,2018-10-31,0.23465293978560522
Reported,Europe,Euro Area,2018-11-30,0.18674715993953728
Reported,Europe,Euro Area,2018-12-31,0.3463006899508645
Reported,Europe,Euro Area,2019-01-31,0.2656744820119695
Reported,Europe,Euro Area,2019-02-28,0.22624243611229913
Reported,Europe,Euro Area,2019-03-31,0.19246546258605693
Reported,Europe,Euro Area,2019-04-30,0.20404111300651293
Reported,Europe,Euro Area,2019-05-31,0.18607232386251113
Reported,Europe,Euro Area,2019-06-30,0.21823995670922927
Reported,Europe,Euro Area,2019-07-31,0.289881708247932
Reported,Europe,Euro Area,2019-08-31,0.23122883973483652
Reported,Europe,Euro Area,2019-09-30,0.18900351589850153
Reported,Europe,Euro Area,2019-10-31,0.2493330150124307
Reported,Europe,Euro Area,2019-11-30,0.15266885476055236
Reported,Europe,Euro Area,2019-12-31,0.21420962331633125
Reported,Europe,Euro Area,2020-01-31,0.21826772925690158
Reported,Europe,Euro Area,2020-02-29,0.15735478766645775
Reported,Europe,Euro Area,2020-03-31,0.19506559978523544
Reported,Europe,Euro Area,2020-04-30,0.18218949326872275
Reported,Europe,Euro Area,2020-05-31,0.23244911869047707
Reported,Europe,Euro Area,2020-06-30,0.19838138786639029
Reported,Europe,Euro Area,2020-07-31,0.1780713133381445
Reported,Europe,Euro Area,2020-08-31,0.15960325188669697
Reported,Europe,Euro Area,2020-09-30,0.24185070144195353
Reported,Europe,Euro Area,2020-10-31,0.10425318375880831
Reported,Europe,Euro Area,2020-11-30,0.10033695057253947
Reported,Europe,Euro Area,2020-12-31,0.062101688256146
Reported,Europe,Euro Area,2021-01-31,0.06027332488882445
Reported,Europe,Euro Area,2021-02-28,0.09989236352317918
Reported,Europe,Euro Area,2021-03-31,0.10094806411417889
Reported,Europe,Euro Area,2021-04-30,0.11576796564228495
Reported,Europe,Euro Area,2021-05-31,0.12876134814794266
Reported,Europe,Euro Area,2021-06-30,0.1316300986435423
Reported,Europe,Euro Area,2021-07-31,0.07322684361242873
Reported,Europe,Euro Area,2021-08-31,0.07659496316867549
Reported,Europe,Euro Area,2021-09-30,0.04509895751089591
Reported,Europe,Euro Area,2021-10-31,0.0981938049010575
Reported,Europe,Euro Area,2021-11-30,0.08994514833016362
Reported,Europe,Euro Area,2021-12-31,0.10494405230630163
Reported,Europe,Euro Area,2022-01-31,0.10242197813034161
Reported,Europe,Euro Area,2022-02-28,0.09040666671709953
Reported,Europe,Euro Area,2022-03-31,0.1127613016404764
Reported,Europe,Euro Area,2022-04-30,0.08557282278027777
Reported,Europe,Euro Area,2022-05-31,0.1432227935717604
Reported,Europe,Euro Area,2022-06-30,0.11069233039301378
Reported,Europe,Euro Area,2022-07-31,0.14037447645790507
Reported,Europe,Euro Area,2022-08-31,0.13193077841472825
Reported,Europe,Euro Area,2022-09-30,0.21276108412232467
Reported,Europe,Euro Area,2022-10-31,0.32913550145305737
Reported,Europe,Euro Area,2022-11-30,0.21710642827928675
Reported,Europe,Euro Area,2022-12-31,0.10531282966734438
Reported,Europe,Euro Area,2023-01-31,0.12754318971436546
Reported,Europe,Euro Area,2023-02-28,0.233682238003999
Reported,Europe,Euro Area,2023-03-31,0.25017717792276634
Reported,Europe,Euro Area,2023-04-30,0.1677589676142185
Reported,Europe,Euro Area,2023-05-31,0.2713966367332035
Reported,Europe,Euro Area,2023-06-30,0.21097336989683993
Reported,Europe,Non-Euro Area,2009-12-31,4.2123692306388225
Reported,Europe,Non-Euro Area,2010-01-31,4.412730518458755
Reported,Europe,Non-Euro Area,2010-02-28,5.996414858527073
Reported,Europe,Non-Euro Area,2010-03-31,4.896106882277309
Reported,Europe,Non-Euro Area,2010-04-30,4.44624963905956
Reported,Europe,Non-Euro Area,2010-05-31,4.426020504539653
Reported,Europe,Non-Euro Area,2010-06-30,4.604993930358419
Reported,Europe,Non-Euro Area,2010-07-30,5.268755031064667
Reported,Europe,Non-Euro Area,2010-08-31,6.120788891777079
Reported,Europe,Non-Euro Area,2010-09-30,6.884898164661343
Reported,Europe,Non-Euro Area,2010-10-31,7.6296824081473895
Reported,Europe,Non-Euro Area,2010-11-30,6.639151283119993
Reported,Europe,Non-Euro Area,2010-12-31,6.782959116152526
Reported,Europe,Non-Euro Area,2011-01-31,6.697499178410003
Reported,Europe,Non-Euro Area,2011-02-28,7.903841113565225
Reported,Europe,Non-Euro Area,2011-03-31,7.203018949146696
Reported,Europe,Non-Euro Area,2011-04-29,7.124051603128598
Reported,Europe,Non-Euro Area,2011-05-31,5.768365635926748
Reported,Europe,Non-Euro Area,2011-06-30,5.901087049067891
Reported,Europe,Non-Euro Area,2011-07-29,5.332075468965253
Reported,Europe,Non-Euro Area,2011-08-31,5.258763538616168
Reported,Europe,Non-Euro Area,2011-09-30,6.106529227599642
Reported,Europe,Non-Euro Area,2011-10-31,5.5399988429181715
Reported,Europe,Non-Euro Area,2011-11-30,4.738626387527077
Reported,Europe,Non-Euro Area,2011-12-30,5.235550797415646
Reported,Europe,Non-Euro Area,2012-01-31,4.553744468569255
Reported,Europe,Non-Euro Area,2012-02-29,4.602726311601273
Reported,Europe,Non-Euro Area,2012-03-30,4.3246665678644085
Reported,Europe,Non-Euro Area,2012-04-30,4.575683204955968
Reported,Europe,Non-Euro Area,2012-05-31,4.480680219822965
Reported,Europe,Non-Euro Area,2012-06-29,4.233547443790356
Reported,Europe,Non-Euro Area,2012-07-31,6.246346577032199
Reported,Europe,Non-Euro Area,2012-08-31,6.18023493937144
Reported,Europe,Non-Euro Area,2012-09-28,6.105736078435213
Reported,Europe,Non-Euro Area,2012-10-31,6.1581585866408926
Reported,Europe,Non-Euro Area,2012-11-30,6.154498282473077
Reported,Europe,Non-Euro Area,2012-12-31,5.7603161487684025
Reported,Europe,Non-Euro Area,2013-01-31,6.096688560271997
Reported,Europe,Non-Euro Area,2013-02-28,5.936865625848917
Reported,Europe,Non-Euro Area,2013-03-28,5.846808411062865
Reported,Europe,Non-Euro Area,2013-04-30,5.651103940633671
Reported,Europe,Non-Euro Area,2013-05-31,5.8458826534880455
Reported,Europe,Non-Euro Area,2013-06-28,5.931271382688745
Reported,Europe,Non-Euro Area,2013-07-31,5.763725298729573
Reported,Europe,Non-Euro Area,2013-08-30,5.607549151187648
Reported,Europe,Non-Euro Area,2013-09-30,5.270738443316245
Reported,Europe,Non-Euro Area,2013-10-31,5.05341761767102
Reported,Europe,Non-Euro Area,2013-11-29,5.324536909244723
Reported,Europe,Non-Euro Area,2013-12-31,5.098338689563664
Reported,Europe,Non-Euro Area,2014-01-31,5.272624967194538
Reported,Europe,Non-Euro Area,2014-02-28,5.5896344226658
Reported,Europe,Non-Euro Area,2014-03-31,4.864622031398411
Reported,Europe,Non-Euro Area,2014-04-30,4.671037467477362
Reported,Europe,Non-Euro Area,2014-05-30,4.4543034436173
Reported,Europe,Non-Euro Area,2014-06-30,4.6255595344357525
Reported,Europe,Non-Euro Area,2014-07-31,4.566747280247196
Reported,Europe,Non-Euro Area,2014-08-29,4.656616907003209
Reported,Europe,Non-Euro Area,2014-09-30,4.696821955261441
Reported,Europe,Non-Euro Area,2014-10-31,4.924074349284232
Reported,Europe,Non-Euro Area,2014-11-28,4.577327553656393
Reported,Europe,Non-Euro Area,2014-12-31,4.931771488491541
Reported,Europe,Non-Euro Area,2015-01-30,4.761603521124657
Reported,Europe,Non-Euro Area,2015-02-27,4.653326140764106
Reported,Europe,Non-Euro Area,2015-03-31,4.585920449486467
Reported,Europe,Non-Euro Area,2015-04-30,4.702615628697659
Reported,Europe,Non-Euro Area,2015-05-29,4.613205028286175
Reported,Europe,Non-Euro Area,2015-06-30,4.522103312962513
Reported,Europe,Non-Euro Area,2015-07-31,4.7647341633317355
Reported,Europe,Non-Euro Area,2015-08-31,4.940969024364591
Reported,Europe,Non-Euro Area,2015-09-30,4.493993024449789
Reported,Europe,Non-Euro Area,2015-10-30,4.618753717232907
Reported,Europe,Non-Euro Area,2015-11-30,4.252414519769697
Reported,Europe,Non-Euro Area,2015-12-31,4.041734296557285
Reported,Europe,Non-Euro Area,2016-01-29,3.9258753488707288
Reported,Europe,Non-Euro Area,2016-02-29,3.906440886702785
Reported,Europe,Non-Euro Area,2016-03-31,3.79907173997354
Reported,Europe,Non-Euro Area,2016-04-29,3.7333805975192185
Reported,Europe,Non-Euro Area,2016-05-31,3.9524013563505216
Reported,Europe,Non-Euro Area,2016-06-30,3.6689341347658124
Reported,Europe,Non-Euro Area,2016-07-29,3.841753979078044
Reported,Europe,Non-Euro Area,2016-08-31,3.50788408967053
Reported,Europe,Non-Euro Area,2016-09-30,3.6284217601233713
Reported,Europe,Non-Euro Area,2016-10-31,3.489525043599451
Reported,Europe,Non-Euro Area,2016-11-30,3.8435317421851467
Reported,Europe,Non-Euro Area,2016-12-30,3.6202876214652178
Reported,Europe,Non-Euro Area,2017-01-31,3.56285410346797
Reported,Europe,Non-Euro Area,2017-02-28,3.445637703246941
Reported,Europe,Non-Euro Area,2017-03-31,3.503405710176364
Reported,Europe,Non-Euro Area,2017-04-28,3.7092289632342603
Reported,Europe,Non-Euro Area,2017-05-31,3.5488159970417112
Reported,Europe,Non-Euro Area,2017-06-30,3.461170153385009
Reported,Europe,Non-Euro Area,2017-07-31,3.452134665798479
Reported,Europe,Non-Euro Area,2017-08-31,3.637954980445005
Reported,Europe,Non-Euro Area,2017-09-29,3.5154881949149437
Reported,Europe,Non-Euro Area,2017-10-31,4.148908282910895
Reported,Europe,Non-Euro Area,2017-11-30,3.8151515272544785
Reported,Europe,Non-Euro Area,2017-12-29,3.7302861489466625
Reported,Europe,Non-Euro Area,2018-01-31,3.62037028033062
Reported,Europe,Non-Euro Area,2018-02-28,3.7111486967850986
Reported,Europe,Non-Euro Area,2018-03-29,3.699214035149284
Reported,Europe,Non-Euro Area,2018-04-30,3.774240090464393
Reported,Europe,Non-Euro Area,2018-05-31,4.00275135183049
Reported,Europe,Non-Euro Area,2018-06-29,3.7922284675530826
Reported,Europe,Non-Euro Area,2018-07-31,3.912365773469587
Reported,Europe,Non-Euro Area,2018-08-31,3.8201700352701384
Reported,Europe,Non-Euro Area,2018-09-28,3.762459996782325
Reported,Europe,Non-Euro Area,2018-10-31,3.8592183821472466
Reported,Europe,Non-Euro Area,2018-11-30,3.797423525871228
Reported,Europe,Non-Euro Area,2018-12-31,3.880376188842714
Reported,Europe,Non-Euro Area,2019-01-31,3.760010714167571
Reported,Europe,Non-Euro Area,2019-02-28,3.8648786365900962
Reported,Europe,Non-Euro Area,2019-03-31,3.7329568244262976
Reported,Europe,Non-Euro Area,2019-04-30,3.6559998506789655
Reported,Europe,Non-Euro Area,2019-05-31,3.9779202850057866
Reported,Europe,Non-Euro Area,2019-06-30,4.053885923733274
Reported,Europe,Non-Euro Area,2019-07-31,3.9065741286586477
Reported,Europe,Non-Euro Area,2019-08-31,3.865344200141669
Reported,Europe,Non-Euro Area,2019-09-30,3.9776007595098988
Reported,Europe,Non-Euro Area,2019-10-31,3.9918807087317125
Reported,Europe,Non-Euro Area,2019-11-30,3.95263388605674
Reported,Europe,Non-Euro Area,2019-12-31,3.876042502301419
Reported,Europe,Non-Euro Area,2020-01-31,3.7621770175025753
Reported,Europe,Non-Euro Area,2020-02-29,3.9479841914432927
Reported,Europe,Non-Euro Area,2020-03-31,3.637623980635355
Reported,Europe,Non-Euro Area,2020-04-30,3.462619368928121
Reported,Europe,Non-Euro Area,2020-05-31,3.382693175961892
Reported,Europe,Non-Euro Area,2020-06-30,3.48904996868637
Reported,Europe,Non-Euro Area,2020-07-31,3.9389673254197315
Reported,Europe,Non-Euro Area,2020-08-31,2.8887139433531797
Reported,Europe,Non-Euro Area,2020-09-30,3.0352800409131695
Reported,Europe,Non-Euro Area,2020-10-31,3.106605833428827
Reported,Europe,Non-Euro Area,2020-11-30,2.999292084046489
Reported,Europe,Non-Euro Area,2020-12-31,2.6103099739941182
Reported,Europe,Non-Euro Area,2021-01-31,2.6396281564682553
Reported,Europe,Non-Euro Area,2021-02-28,2.7733069079578447
Reported,Europe,Non-Euro Area,2021-03-31,2.9580825160961735
Reported,Europe,Non-Euro Area,2021-04-30,3.0985654357368357
Reported,Europe,Non-Euro Area,2021-05-31,3.031652456030774
Reported,Europe,Non-Euro Area,2021-06-30,2.8802913442521167
Reported,Europe,Non-Euro Area,2021-07-31,2.934331080548507
Reported,Europe,Non-Euro Area,2021-08-31,2.884257678937107
Reported,Europe,Non-Euro Area,2021-09-30,2.859680492059313
Reported,Europe,Non-Euro Area,2021-10-31,2.8688137147209574
Reported,Europe,Non-Euro Area,2021-11-30,2.9537101936615398
Reported,Europe,Non-Euro Area,2021-12-31,3.003350820570884
Reported,Europe,Non-Euro Area,2022-01-31,3.088565560955132
Reported,Europe,Non-Euro Area,2022-02-28,3.1108656264993146
Reported,Europe,Non-Euro Area,2022-03-31,2.997231856722411
Reported,Europe,Non-Euro Area,2022-04-30,3.146752785557155
Reported,Europe,Non-Euro Area,2022-05-31,3.0587296631106784
Reported,Europe,Non-Euro Area,2022-06-30,3.1148956459166506
Reported,Europe,Non-Euro Area,2022-07-31,3.0885512329777005
Reported,Europe,Non-Euro Area,2022-08-31,3.213034593606323
Reported,Europe,Non-Euro Area,2022-09-30,3.2443839067181752
Reported,Europe,Non-Euro Area,2022-10-31,3.323687786074611
Reported,Europe,Non-Euro Area,2022-11-30,3.2131315822548543
Reported,Europe,Non-Euro Area,2022-12-31,3.1263537359765157
Reported,Europe,Non-Euro Area,2023-01-31,3.0785445085016696
Reported,Europe,Non-Euro Area,2023-02-28,2.8868542881478074
Reported,Europe,Non-Euro Area,2023-03-31,2.930946977611554
Reported,Europe,Non-Euro Area,2023-04-30,2.8568506594050485
Reported,Europe,Non-Euro Area,2023-05-31,2.9363443295914187
Reported,Europe,Non-Euro Area,2023-06-30,2.8055173227651253
Reported,Europe,Total Europe,2009-12-31,6.003527204749531
Reported,Europe,Total Europe,2010-01-31,5.974979306918165
Reported,Europe,Total Europe,2010-02-28,7.859594930713492
Reported,Europe,Total Europe,2010-03-31,6.507524542061585
Reported,Europe,Total Europe,2010-04-30,6.8739167894305435
Reported,Europe,Total Europe,2010-05-31,6.051991319379882
Reported,Europe,Total Europe,2010-06-30,5.674566397713397
Reported,Europe,Total Europe,2010-07-30,6.655794426273453
Reported,Europe,Total Europe,2010-08-31,6.967122347913233
Reported,Europe,Total Europe,2010-09-30,7.817684105585898
Reported,Europe,Total Europe,2010-10-31,8.573121114143618
Reported,Europe,Total Europe,2010-11-30,7.435222921056388
Reported,Europe,Total Europe,2010-12-31,7.619229218801537
Reported,Europe,Total Europe,2011-01-31,7.684506726000494
Reported,Europe,Total Europe,2011-02-28,9.180450666725585
Reported,Europe,Total Europe,2011-03-31,8.09135856602719
Reported,Europe,Total Europe,2011-04-29,7.8498396331067974
Reported,Europe,Total Europe,2011-05-31,6.658192384444283
Reported,Europe,Total Europe,2011-06-30,6.733300359360727
Reported,Europe,Total Europe,2011-07-29,6.0585641991453985
Reported,Europe,Total Europe,2011-08-31,5.936777747470925
Reported,Europe,Total Europe,2011-09-30,6.765857332512008
Reported,Europe,Total Europe,2011-10-31,6.435187647221414
Reported,Europe,Total Europe,2011-11-30,5.4975525489961585
Reported,Europe,Total Europe,2011-12-30,5.929961781845048
Reported,Europe,Total Europe,2012-01-31,5.334174250709723
Reported,Europe,Total Europe,2012-02-29,5.494625012646041
Reported,Europe,Total Europe,2012-03-30,5.166339762004667
Reported,Europe,Total Europe,2012-04-30,5.315076523323801
Reported,Europe,Total Europe,2012-05-31,5.123183208686006
Reported,Europe,Total Europe,2012-06-29,4.872559104122395
Reported,Europe,Total Europe,2012-07-31,6.965480992858153
Reported,Europe,Total Europe,2012-08-31,6.609368541119883
Reported,Europe,Total Europe,2012-09-28,6.749631224611314
Reported,Europe,Total Europe,2012-10-31,6.830504332559773
Reported,Europe,Total Europe,2012-11-30,6.893475878394818
Reported,Europe,Total Europe,2012-12-31,6.325225617857143
Reported,Europe,Total Europe,2013-01-31,6.574635622935743
Reported,Europe,Total Europe,2013-02-28,6.489227411486973
Reported,Europe,Total Europe,2013-03-28,6.421878730345839
Reported,Europe,Total Europe,2013-04-30,5.931613900086898
Reported,Europe,Total Europe,2013-05-31,6.091233939860646
Reported,Europe,Total Europe,2013-06-28,6.270966437935481
Reported,Europe,Total Europe,2013-07-31,6.112087881318825
Reported,Europe,Total Europe,2013-08-30,6.0541084390315545
Reported,Europe,Total Europe,2013-09-30,5.735757538391616
Reported,Europe,Total Europe,2013-10-31,5.5363592536776345
Reported,Europe,Total Europe,2013-11-29,5.842022291457097
Reported,Europe,Total Europe,2013-12-31,5.8005981539233344
Reported,Europe,Total Europe,2014-01-31,5.857954211435961
Reported,Europe,Total Europe,2014-02-28,6.182102166464432
Reported,Europe,Total Europe,2014-03-31,5.386286974020528
Reported,Europe,Total Europe,2014-04-30,5.263953673586591
Reported,Europe,Total Europe,2014-05-30,5.120876208524762
Reported,Europe,Total Europe,2014-06-30,5.451742273766759
Reported,Europe,Total Europe,2014-07-31,5.402859641931193
Reported,Europe,Total Europe,2014-08-29,5.378641487971961
Reported,Europe,Total Europe,2014-09-30,5.368422649606832
Reported,Europe,Total Europe,2014-10-31,5.429936905334248
Reported,Europe,Total Europe,2014-11-28,5.007492979398043
Reported,Europe,Total Europe,2014-12-31,5.441035622991424
Reported,Europe,Total Europe,2015-01-30,5.159649678991049
Reported,Europe,Total Europe,2015-02-27,4.961270304377905
Reported,Europe,Total Europe,2015-03-31,4.955365806011233
Reported,Europe,Total Europe,2015-04-30,5.039990124584155
Reported,Europe,Total Europe,2015-05-29,5.0722008185252205
Reported,Europe,Total Europe,2015-06-30,5.045078945577137
Reported,Europe,Total Europe,2015-07-31,5.334319037855546
Reported,Europe,Total Europe,2015-08-31,5.3162708561079
Reported,Europe,Total Europe,2015-09-30,4.876282905695484
Reported,Europe,Total Europe,2015-10-30,5.116285538200516
Reported,Europe,Total Europe,2015-11-30,4.825281066721507
Reported,Europe,Total Europe,2015-12-31,4.587129742204467
Reported,Europe,Total Europe,2016-01-29,4.309391204620151
