Liability / Asset,Currency of Issue (all figures in AUD equivalent),Category,Instrument,date,value
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-06-30,-3.88212120653026
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-07-31,-3.82714744700465
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-08-31,-4.14294055019687
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-09-30,-4.19338000992284
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-10-31,-4.06184880744156
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-11-30,-4.03616442516882
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2003-12-31,-4.00971600337343
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-01-31,-3.93795225323428
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-02-29,-3.92739932429823
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-03-31,-3.8768312210136
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-04-30,-3.74333681032905
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-05-31,-3.75684184898391
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-06-30,-3.76324539854937
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-07-31,-3.81097376983885
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-08-31,-3.80004711947748
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-09-30,-4.18997776663431
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-10-31,-4.19460677001353
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-11-30,-4.21352357046727
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2004-12-31,-4.13303617983317
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-01-31,-4.0502886368838
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-02-28,-4.00457646587354
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-03-31,-3.93576004537542
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-04-30,-3.92396231399038
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-05-31,-3.89252790832919
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-06-30,-3.83183265951478
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-07-31,-4.24932317811101
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-08-31,-4.2510340557325
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-09-30,-4.15710756830993
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-10-31,-4.12221955874701
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-11-30,-4.13666503128575
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2005-12-31,-4.08992935132972
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-01-31,-4.07098608475
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-02-28,-4.20418639113862
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-03-31,-4.16833589089618
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-04-30,-4.12431402849102
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-05-31,-4.10235793979931
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-06-30,-4.0296153398844
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-07-31,-3.97855842278737
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-08-31,-3.99396248342714
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-09-30,-3.99962190511336
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-10-31,-3.99341611373146
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-11-30,-4.52566030827691
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2006-12-31,-4.42822710799705
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-01-31,-4.32981565343721
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-02-28,-4.33128438785079
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-03-31,-4.2595604650878
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-04-30,-4.21110352905052
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-05-31,-4.12442355867527
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-06-30,-4.03111447796184
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-07-31,-3.97462888554816
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-08-31,-3.94495835077168
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-09-30,-4.00825819645915
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-10-31,-4.28429857105897
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-11-30,-4.21018370014467
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2007-12-31,-4.14420273340553
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-01-31,-4.08653365411522
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-02-29,-4.07333031963868
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-03-31,-4.03564029172348
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-04-30,-3.94722074140273
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-05-31,-3.8549687823855
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-06-30,-3.83769114505582
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-07-31,-3.80974577374068
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-08-31,-4.25054615840124
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-09-30,-4.30969219533251
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-10-31,-4.27997406658871
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-11-30,-4.30696655831153
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2008-12-31,-4.32993565213609
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-01-31,-4.26403762614663
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-02-28,-4.26159838122984
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-03-31,-4.18914676903256
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-04-30,-4.3004095644902
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-05-31,-4.22216091099536
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-06-30,-4.0402156262409
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-07-31,-3.98747720639048
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-08-31,-3.97690844421522
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-09-30,-4.17128431990893
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-10-31,-4.18178777015987
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-11-30,-4.18605577224479
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2009-12-31,-4.04628389597338
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-01-31,-4.07816719501009
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-02-28,-4.04475461446181
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-03-31,-3.92886416707299
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-04-30,-4.00633214197111
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-05-31,-3.96283799988622
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-06-30,-3.94963362388879
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-07-31,-3.9271309180031
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-08-31,-4.19007729197916
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-09-30,-4.15015543111732
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-10-31,-4.09017586513495
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-11-30,-4.04799435134115
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2010-12-31,-3.97093235515317
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-01-31,-3.89266449284211
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-02-28,-3.85094904828636
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-03-31,-3.79579698020322
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-04-30,-3.79483275232762
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-05-31,-3.83674105220753
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-06-30,-4.09780250494637
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-07-31,-4.13261671697877
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-08-31,-4.16428765615376
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-09-30,-4.18068704466834
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-10-31,-4.18934294049217
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-11-30,-4.25220769434815
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2011-12-31,-4.21161792049468
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-01-31,-4.1633567992041
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-02-29,-4.14543090334694
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-03-31,-4.12188887169555
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-04-30,-4.37776424691463
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-05-31,-4.48508132801687
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-06-30,-4.44246275200676
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-07-31,-4.43417366885007
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-08-31,-4.4142029965071
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-09-30,-4.39650293459886
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-10-31,-4.45548752744935
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-11-30,-4.60030681008337
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2012-12-31,-4.51309853765207
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-01-31,-4.44718848029509
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-02-28,-4.43465426853383
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-03-31,-4.38267250502735
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-04-30,-4.4246142261331
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-05-31,-4.78575746820395
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-06-30,-4.66215216269741
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-07-31,-4.67000364317414
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-08-31,-4.62042371182504
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-09-30,-4.54017041419075
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-10-31,-4.55358761616491
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-11-30,-4.65134257621433
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2013-12-31,-4.70042446735682
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-01-31,-4.73004488182564
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-02-28,-4.68478409422823
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-03-31,-4.70633128754096
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-04-30,-4.72833963689506
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-05-31,-4.75151487750936
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-06-30,-4.93337052473265
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-07-31,-4.94519252550072
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-08-31,-4.95181045620694
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-09-30,-4.86595013944171
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-10-31,-5.2802962613961
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-11-30,-5.31007028507814
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2014-12-31,-5.29582515472947
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-01-31,-5.37777300987282
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-02-28,-5.33475562771048
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-03-31,-5.45175843826422
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-04-30,-5.57382834972277
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-05-31,-5.53452558444017
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-06-30,-5.37960417225614
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-07-31,-5.44993998513115
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-08-31,-5.42106952087059
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-09-30,-5.39169437233011
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-10-31,-5.6379695999825
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-11-30,-5.55201554470567
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2015-12-31,-5.52602125873656
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-01-31,-5.59246242063034
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-02-29,-5.62791504239822
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-03-31,-5.58702743079818
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-04-30,-5.56587040862016
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-05-31,-5.64121716154584
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-06-30,-5.97170149918517
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-07-31,-6.0144817243852
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-08-31,-6.029337711638
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-09-30,-5.95932135508586
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-10-31,-6.07273988352579
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-11-30,-5.91712533451088
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2016-12-31,-5.80216071218731
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-01-31,-5.77368272226079
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-02-28,-6.09922362870867
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-03-31,-5.95631826365642
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-04-30,-5.9772651175839
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-05-31,-6.00034023448456
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-06-30,-5.90288390845643
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-07-31,-6.06560813796591
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-08-31,-6.01886790265798
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-09-30,-6.00979222909382
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-10-31,-6.14181101750567
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-11-30,-6.18398207891964
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2017-12-31,-6.0841083208897
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-01-31,-6.21487582197741
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-02-28,-6.17620367469607
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-03-31,-6.17653381342975
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-04-30,-6.15389201031287
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-05-31,-6.17478684966206
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-06-30,-6.16821324332365
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-07-31,-6.23140505774092
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-08-31,-6.23898636675323
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-09-30,-6.16293371377396
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-10-31,-6.28787020162654
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-11-30,-6.30347930550323
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2018-12-31,-6.33039965677237
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-01-31,-6.30135189858004
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-02-28,-6.30669053485892
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-03-31,-6.49903598515442
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-04-30,-6.5069158929578
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-05-31,-6.59847275326163
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-06-30,-6.59966685414544
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-07-31,-6.59720952889331
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-08-31,-6.67263204874614
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-09-30,-6.60423270357067
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-10-31,-6.73691480929412
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-11-30,-6.76270571622199
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2019-12-31,-6.59925944490454
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-01-31,-6.68904709389317
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-02-29,-6.7363751805099
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-03-31,-6.63271204000755
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-04-30,-6.7267160478749
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-05-31,-6.76224955709846
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-06-30,-6.66630050985995
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-07-31,-7.06823705365828
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-08-31,-7.12191848995086
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-09-30,-6.87560260113374
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-10-31,-6.85325813961116
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-11-30,-7.0084065530873
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2020-12-31,-6.92147468554192
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-01-31,-6.80754350634338
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-02-28,-6.50083612937251
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-03-31,-6.50293163739558
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-04-30,-6.5450149204598
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-05-31,-6.71359084197308
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-06-30,-6.74344475940433
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-07-31,-6.7580876576595
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-08-31,-6.67972776784404
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-09-30,-6.51135019745533
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-10-31,-6.35375690667027
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-11-30,-6.42020796519162
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2021-12-31,-6.45265710919353
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-01-31,-6.34369445581921
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-02-28,-6.23673176329323
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-03-31,-5.9820213432823
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-04-30,-5.9643318273177
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-05-31,-5.85614650156793
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-06-30,-5.73484128071656
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-07-31,-5.98593828926186
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-08-31,-5.80939853265939
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-09-30,-5.68100660632803
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-10-31,-5.64908979149674
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-11-30,-5.92364815425847
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2022-12-31,-5.72947386389839
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-01-31,-5.7530641247617
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-02-28,-5.641213655752
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-03-31,-5.67744696066419
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-04-30,-5.94229737745973
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-05-31,-5.84882869372728
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-06-30,-5.72013910114236
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-07-31,-5.63449344178049
LIABILITY,AUD,Main Funding Instruments,Treasury Bonds,2023-08-31,-5.56248629930704
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-06-30,-9.02417567876095
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-07-31,-8.84004799017342
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-08-31,-8.82531054607861
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-09-30,-8.76197341191958
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-10-31,-8.63533086116395
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-11-30,-8.59429360857336
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2003-12-31,-8.57516747264545
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-01-31,-8.47219650648707
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-02-29,-8.55014588472842
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-03-31,-8.50875531501107
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-04-30,-8.34771742625478
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-05-31,-8.38179235333381
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-06-30,-8.29542335977483
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-07-31,-8.2172751908812
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-08-31,-8.29919922989073
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-09-30,-8.26736497226114
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-10-31,-8.18258515108591
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-11-30,-8.21342332794684
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2004-12-31,-8.11452056061779
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-01-31,-8.03164531080823
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-02-28,-8.00493874783389
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-03-31,-7.93726613753877
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-04-30,-7.87945690994828
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-05-31,-7.891310504043
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-06-30,-7.79857402927383
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-07-31,-7.73975223370158
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-08-31,-8.77232340389668
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-09-30,-8.65434564008626
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-10-31,-8.56855485787361
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-11-30,-8.58823033464358
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2005-12-31,-8.56333663456671
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-01-31,-8.48424948010207
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-02-28,-8.45678719099204
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-03-31,-8.38370804579599
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-04-30,-8.25346663915598
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-05-31,-8.23075193014825
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-06-30,-8.16871428013478
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-07-31,-8.09853796593157
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-08-31,-8.11633632350564
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-09-30,-8.05329863547455
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-10-31,-7.94952930585271
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-11-30,-7.90399611083709
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2006-12-31,-7.7787045118678
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-01-31,-7.68128235115286
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-02-28,-7.72823643409259
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-03-31,-7.62753410236547
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-04-30,-7.52484283178892
LIABILITY,AUD,Main Funding Instruments,Treasury Indexed Bonds (Capital Indexed),2007-05-31,-7.50690791525936
