Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,North America,Canada,41789,5.426012430916597E-2
Reported,North America,Canada,41820,0.11433950929280627
Reported,North America,Canada,41851,0.11056582224584312
Reported,North America,Canada,41880,5.4729448055732259E-2
Reported,North America,Canada,41912,8.8374248453810408E-2
Reported,North America,Canada,41943,6.0451005515136498E-2
Reported,North America,Canada,41971,0.12695888362273347
Reported,North America,Canada,42004,6.1846247257587902E-2
Reported,North America,Canada,42034,0.22071954936882088
Reported,North America,Canada,42062,0.31445006623952049
Reported,North America,Canada,42094,0.20095444315520974
Reported,North America,Canada,42124,0.1597765930474134
Reported,North America,Canada,42153,0.15103377260583098
Reported,North America,Canada,42185,4.5880857884197386E-2
Reported,North America,Canada,42216,0.12489196805676252
Reported,North America,Canada,42247,0.13495555332793768
Reported,North America,Canada,42277,4.3995025866958859E-2
Reported,North America,Canada,42307,3.3969644949354096E-2
Reported,North America,Canada,42338,3.476742515326136E-2
Reported,North America,Canada,42369,3.1068880033176347E-2
Reported,North America,Canada,42398,6.2238819048317309E-2
Reported,North America,Canada,42429,8.2047626306909607E-2
Reported,North America,Canada,42460,0.10402951047677861
Reported,North America,Canada,42489,2.8929238772935604E-2
Reported,North America,Canada,42521,0.12965701709428298
Reported,North America,Canada,42551,0.18059600233117831
Reported,North America,Canada,42580,0.11890797277584074
Reported,North America,Canada,42613,0.20284114319589297
Reported,North America,Canada,42643,0.24577927008736722
Reported,North America,Canada,42674,2.9963922831175119E-2
Reported,North America,Canada,42704,0.10101438290602707
Reported,North America,Canada,42734,6.158140386357789E-2
Reported,North America,Canada,42766,8.636814002506106E-2
Reported,North America,Canada,42794,8.2185031569091876E-2
Reported,North America,Canada,42825,0.3070919777131067
Reported,North America,Canada,42853,0.13516039466994287
Reported,North America,Canada,42886,0.22289189887706864
Reported,North America,Canada,42916,5.7921746883961213E-2
Reported,North America,Canada,42947,0.14783004934089031
Reported,North America,Canada,42978,0.20694104484101844
Reported,North America,Canada,43007,0.2399619375146361
Reported,North America,Canada,43039,0.35571222944977043
Reported,North America,Canada,43069,0.3061451342407675
Reported,North America,Canada,43098,0.37789302223313531
Reported,North America,Canada,43131,0.24710596695548934
Reported,North America,Canada,43159,0.3594382436324467
Reported,North America,Canada,43188,0.584065449268652
Reported,North America,Canada,43220,0.43373713792412827
Reported,North America,Canada,43251,0.37122810803640016
Reported,North America,Canada,43280,0.11364933841098308
Reported,North America,Canada,43312,0.36016918819092852
Reported,North America,Canada,43343,0.15429104453518111
Reported,North America,Canada,43371,0.19773308370195206
Reported,North America,Canada,43404,0.30912513920584062
Reported,North America,Canada,43434,0.41641500384958069
Reported,North America,Canada,43465,0.63923038621981976
Reported,North America,Canada,43496,0.19646736423983274
Reported,North America,Canada,43524,0.2176150165053882
Reported,North America,Canada,43555,0.27277147737933272
Reported,North America,Canada,43585,0.47600683761351853
Reported,North America,Canada,43616,0.37787028942283857
Reported,North America,Canada,43646,0.57676898372366769
Reported,North America,Canada,43677,0.21111961234627619
Reported,North America,Canada,43708,0.22587465172703658
Reported,North America,Canada,43738,0.43406131459971248
Reported,North America,Canada,43769,0.30463998834809203
Reported,North America,Canada,43799,0.28599581667945545
Reported,North America,Canada,43830,0.38921085791616017
Reported,North America,Canada,43861,0.15092918507485278
Reported,North America,Canada,43890,0.28535435321199243
Reported,North America,Canada,43921,0.13051085451338904
Reported,North America,Canada,43951,0.18714769872970149
Reported,North America,Canada,43982,0.16069222154236382
Reported,North America,Canada,44012,0.30223161162713408
Reported,North America,Canada,44043,0.34266721247462562
Reported,North America,Canada,44074,0.31907966682066685
Reported,North America,Canada,44104,0.19162119919267889
Reported,North America,Canada,44135,0.36508303486209959
Reported,North America,Canada,44165,0.3024355414034457
Reported,North America,Canada,44196,0.27521928117807032
Reported,North America,Canada,44227,0.18329269280101224
Reported,North America,Canada,44255,0.19494818479160375
Reported,North America,Canada,44286,0.1921092727099222
Reported,North America,Canada,44316,0.18098580562723812
Reported,North America,Canada,44347,0.21576978024956683
Reported,North America,Canada,44377,0.2596423323349335
Reported,North America,Canada,44408,0.410050429971416
Reported,North America,Canada,44439,0.4311604669633311
Reported,North America,Canada,44469,0.13184198472962391
Reported,North America,Canada,44500,0.28323803678299458
Reported,North America,Canada,44530,0.21956317550520285
Reported,North America,Canada,44561,0.30020437204860195
Reported,North America,Canada,44592,0.30707302739846082
Reported,North America,Canada,44620,0.33868555673483419
Reported,North America,Canada,44651,0.19100771050712248
Reported,North America,Canada,44681,0.32247711473924606
Reported,North America,Canada,44712,0.18369756955626865
Reported,North America,Canada,44742,4.2924505670769685E-2
Reported,North America,Canada,44773,0.18971869323194421
Reported,North America,Canada,44804,0.16091257880982485
Reported,North America,Canada,44834,0.16264874541489432
Reported,North America,Canada,44865,0.13942216184615269
Reported,North America,Canada,44895,0.15527115155541163
Reported,North America,Canada,44926,0.22221440296444939
Reported,North America,Canada,44957,0.14006353083438317
Reported,North America,Canada,44985,0.1381355116792525
Reported,North America,Canada,45016,0.19991057881238403
Reported,North America,Canada,45046,0.24444990841560726
Reported,North America,Canada,45077,0.12278510604478463
Reported,North America,Canada,45107,0.14557002821347056
Reported,North America,United States,40178,0.8934064609631861
Reported,North America,United States,40209,0.68309622438925133
Reported,North America,United States,40237,0.67904132810647078
Reported,North America,United States,40268,0.51358094258267883
Reported,North America,United States,40298,0.45281753493563121
Reported,North America,United States,40329,0.57165975950427061
Reported,North America,United States,40359,0.49871290937046742
Reported,North America,United States,40389,0.6352764448190793
Reported,North America,United States,40421,0.56931120946878633
Reported,North America,United States,40451,0.45332928193739169
Reported,North America,United States,40482,0.52167577279353483
Reported,North America,United States,40512,0.47701718888796296
Reported,North America,United States,40543,0.60280514453176448
Reported,North America,United States,40574,0.59508802826845453
Reported,North America,United States,40602,0.51535032218564514
Reported,North America,United States,40633,0.48111473934574922
Reported,North America,United States,40662,0.40380853700937058
Reported,North America,United States,40694,0.39822031174884043
Reported,North America,United States,40724,0.42657889703065288
Reported,North America,United States,40753,0.32221163616536896
Reported,North America,United States,40786,0.47217454687050248
Reported,North America,United States,40816,0.65399787008254873
Reported,North America,United States,40847,0.95096520661619588
Reported,North America,United States,40877,0.90073407557618212
Reported,North America,United States,40907,0.92317074359310358
Reported,North America,United States,40939,0.72625621975713173
Reported,North America,United States,40968,0.65245824665656549
Reported,North America,United States,40998,0.61061806178180378
Reported,North America,United States,41029,0.74131772137896612
Reported,North America,United States,41060,0.54312531147333509
Reported,North America,United States,41089,0.45945281531830862
Reported,North America,United States,41121,0.73040734891054859
Reported,North America,United States,41152,0.62837282593398236
Reported,North America,United States,41180,0.70735023661322771
Reported,North America,United States,41213,0.64248171498515461
Reported,North America,United States,41243,0.72688590355819283
Reported,North America,United States,41274,0.57641242042620866
Reported,North America,United States,41305,1.1371012173619368
Reported,North America,United States,41333,1.0123529186852422
Reported,North America,United States,41361,0.82437227700447313
Reported,North America,United States,41394,1.0245469122922091
Reported,North America,United States,41425,0.96555707774618005
Reported,North America,United States,41453,0.72488444029908783
Reported,North America,United States,41486,1.0437236806516541
Reported,North America,United States,41516,0.99831852989767766
Reported,North America,United States,41547,0.93424691287056405
Reported,North America,United States,41578,1.0128685897925005
Reported,North America,United States,41607,0.97157343801349327
Reported,North America,United States,41639,1.0159613692942981
Reported,North America,United States,41670,0.7626274209381203
Reported,North America,United States,41698,0.7973451830012156
Reported,North America,United States,41729,0.74951412848874921
Reported,North America,United States,41759,0.7724362305639606
Reported,North America,United States,41789,0.65620257219437883
Reported,North America,United States,41820,0.78802853066097223
Reported,North America,United States,41851,0.80771061389579035
Reported,North America,United States,41880,0.75605886722788973
Reported,North America,United States,41912,0.75868282659128594
Reported,North America,United States,41943,0.64227157219531095
Reported,North America,United States,41971,1.1297006260211544
Reported,North America,United States,42004,0.81367629872195368
Reported,North America,United States,42034,0.76991148708863355
Reported,North America,United States,42062,0.87495848325823533
Reported,North America,United States,42094,0.81165579400531496
Reported,North America,United States,42124,1.0441022895706984
Reported,North America,United States,42153,1.4078080661534398
Reported,North America,United States,42185,1.8389561205362495
Reported,North America,United States,42216,2.2680005158091459
Reported,North America,United States,42247,2.3751366661045168
Reported,North America,United States,42277,2.4346709384180292
Reported,North America,United States,42307,2.4619735325590755
Reported,North America,United States,42338,2.1618252490221934
Reported,North America,United States,42369,2.147875814023851
Reported,North America,United States,42398,2.1951382133109241
Reported,North America,United States,42429,2.1676080897751158
Reported,North America,United States,42460,1.8234617063542502
Reported,North America,United States,42489,2.1858958216169704
Reported,North America,United States,42521,2.4951841238063679
Reported,North America,United States,42551,2.5760132579049233
Reported,North America,United States,42580,2.654649938059146
Reported,North America,United States,42613,3.073479329566803
Reported,North America,United States,42643,2.4845178093819134
Reported,North America,United States,42674,2.6463714966236749
Reported,North America,United States,42704,2.2985789448176428
Reported,North America,United States,42734,2.3796499908218411
Reported,North America,United States,42766,2.736238274321487
Reported,North America,United States,42794,2.5501446835371149
Reported,North America,United States,42825,2.2570261804646097
Reported,North America,United States,42853,2.264963831481082
Reported,North America,United States,42886,1.954429546116581
Reported,North America,United States,42916,2.1424373962926584
Reported,North America,United States,42947,2.4908207657767227
Reported,North America,United States,42978,2.6717403688341355
Reported,North America,United States,43007,2.594291727447172
Reported,North America,United States,43039,2.7040275962288929
Reported,North America,United States,43069,2.235624803122521
Reported,North America,United States,43098,2.0919583243459594
Reported,North America,United States,43131,2.3442086600850573
Reported,North America,United States,43159,2.6981687734719344
Reported,North America,United States,43188,2.4610313331672042
Reported,North America,United States,43220,2.2573907430160283
Reported,North America,United States,43251,2.3360148932743363
Reported,North America,United States,43280,2.4036744890603532
Reported,North America,United States,43312,2.4321252709067367
Reported,North America,United States,43343,2.1529981728148586
Reported,North America,United States,43371,2.1675776805271272
Reported,North America,United States,43404,2.0898840435307005
Reported,North America,United States,43434,2.2980528299761405
Reported,North America,United States,43465,2.3305273763474394
Reported,North America,United States,43496,2.267757094532509
Reported,North America,United States,43524,2.3236237979591632
Reported,North America,United States,43555,2.0961251028567389
Reported,North America,United States,43585,2.1083063690015562
Reported,North America,United States,43616,2.2606494610428918
Reported,North America,United States,43646,2.7751195549172611
Reported,North America,United States,43677,2.7071460931353708
Reported,North America,United States,43708,2.7771004432459936
Reported,North America,United States,43738,2.5816878254237476
Reported,North America,United States,43769,2.3944127560787187
Reported,North America,United States,43799,3.0197189351348088
Reported,North America,United States,43830,2.660898501287237
Reported,North America,United States,43861,2.6548456491692871
Reported,North America,United States,43890,2.5804539946746434
Reported,North America,United States,43921,2.774106563531848
Reported,North America,United States,43951,2.460509468265299
Reported,North America,United States,43982,2.7560807200889448
Reported,North America,United States,44012,2.8043228085697574
Reported,North America,United States,44043,2.7908245735255477
Reported,North America,United States,44074,2.6026235703428187
Reported,North America,United States,44104,2.3982123859910902
Reported,North America,United States,44135,2.4400316788581518
Reported,North America,United States,44165,2.2957836698326366
Reported,North America,United States,44196,2.1591507071433997
Reported,North America,United States,44227,2.1049850258373737
Reported,North America,United States,44255,1.6909952979906056
Reported,North America,United States,44286,1.7036615506240218
Reported,North America,United States,44316,1.6166055759215734
Reported,North America,United States,44347,1.5236856423100573
Reported,North America,United States,44377,1.5195149378081085
Reported,North America,United States,44408,2.022430356516006
Reported,North America,United States,44439,2.4744775790360083
Reported,North America,United States,44469,2.3667851399365807
Reported,North America,United States,44500,2.4001314953436155
Reported,North America,United States,44530,2.3742206253574407
Reported,North America,United States,44561,2.2921068742883799
Reported,North America,United States,44592,2.1522653288779354
Reported,North America,United States,44620,1.8285173018486167
Reported,North America,United States,44651,1.9519807569688883
Reported,North America,United States,44681,2.1036642069579128
Reported,North America,United States,44712,2.1436098504384105
Reported,North America,United States,44742,1.9503835370470384
Reported,North America,United States,44773,1.9801660591841774
Reported,North America,United States,44804,2.0830146099814155
Reported,North America,United States,44834,2.0825499030139145
Reported,North America,United States,44865,2.1314246600489826
Reported,North America,United States,44895,1.9061294234251986
Reported,North America,United States,44926,1.8535330139805046
Reported,North America,United States,44957,1.9038125136752249
Reported,North America,United States,44985,1.8901384175586362
Reported,North America,United States,45016,1.8111283261375757
Reported,North America,United States,45046,1.563142924485607
Reported,North America,United States,45077,1.5703924078700886
Reported,North America,United States,45107,1.2922177206794554
Reported,North America,Total North America,40178,1.4323966447913239
Reported,North America,Total North America,40209,1.1921983170573938
Reported,North America,Total North America,40237,1.1401050095425211
Reported,North America,Total North America,40268,0.86809015219769969
Reported,North America,Total North America,40298,1.0485283235040919
Reported,North America,Total North America,40329,0.88725021256732384
Reported,North America,Total North America,40359,0.73536820935879821
Reported,North America,Total North America,40389,0.89661414130781447
Reported,North America,Total North America,40421,0.85633802229082057
Reported,North America,Total North America,40451,0.56590215946608569
Reported,North America,Total North America,40482,0.71822706986880946
Reported,North America,Total North America,40512,0.78784364143669128
Reported,North America,Total North America,40543,0.79931549437461835
Reported,North America,Total North America,40574,0.92506812006465777
Reported,North America,Total North America,40602,0.76436002843883455
Reported,North America,Total North America,40633,0.71636827511780499
Reported,North America,Total North America,40662,0.57873934565578811
Reported,North America,Total North America,40694,0.62700137322615324
Reported,North America,Total North America,40724,0.82316782895512575
Reported,North America,Total North America,40753,0.61049193428169568
Reported,North America,Total North America,40786,0.72242294080942171
Reported,North America,Total North America,40816,0.91957690298634975
Reported,North America,Total North America,40847,1.3288605134573204
Reported,North America,Total North America,40877,1.0133990478219239
Reported,North America,Total North America,40907,1.1483547722857865
Reported,North America,Total North America,40939,0.86076049388975961
Reported,North America,Total North America,40968,0.87318857629868951
Reported,North America,Total North America,40998,0.72174315411704293
Reported,North America,Total North America,41029,0.92837503515824438
Reported,North America,Total North America,41060,0.66289236396254636
Reported,North America,Total North America,41089,0.58595514279762728
Reported,North America,Total North America,41121,0.99189290739634295
Reported,North America,Total North America,41152,0.96446595627485987
Reported,North America,Total North America,41180,1.0721704483140986
Reported,North America,Total North America,41213,0.86038453526104386
Reported,North America,Total North America,41243,1.1029000531408484
Reported,North America,Total North America,41274,0.88934353758790685
Reported,North America,Total North America,41305,1.3948903602444827
Reported,North America,Total North America,41333,1.3106504895373923
Reported,North America,Total North America,41361,1.1656058698259257
Reported,North America,Total North America,41394,1.1875354514443821
Reported,North America,Total North America,41425,1.1335565425421261
Reported,North America,Total North America,41453,0.86365207535258803
Reported,North America,Total North America,41486,1.2150024897901681
Reported,North America,Total North America,41516,1.1745929284792342
Reported,North America,Total North America,41547,1.050295176495349
Reported,North America,Total North America,41578,1.104325479081111
Reported,North America,Total North America,41607,1.1401838285803305
Reported,North America,Total North America,41639,1.0728157523879678
Reported,North America,Total North America,41670,0.90106119023407139
Reported,North America,Total North America,41698,0.83109337723609056
Reported,North America,Total North America,41729,0.80526755771736547
Reported,North America,Total North America,41759,0.85474725980633959
Reported,North America,Total North America,41789,0.71046269650354488
Reported,North America,Total North America,41820,0.90236803995377857
Reported,North America,Total North America,41851,0.91827643614163346
Reported,North America,Total North America,41880,0.81078831528362205
Reported,North America,Total North America,41912,0.84705707504509631
Reported,North America,Total North America,41943,0.70272257771044744
Reported,North America,Total North America,41971,1.256659509643888
Reported,North America,Total North America,42004,0.8755225459795416
Reported,North America,Total North America,42034,0.99063103645745443
Reported,North America,Total North America,42062,1.1894085494977558
Reported,North America,Total North America,42094,1.0126102371605248
Reported,North America,Total North America,42124,1.2038788826181117
Reported,North America,Total North America,42153,1.5588418387592708
Reported,North America,Total North America,42185,1.8848369784204468
Reported,North America,Total North America,42216,2.3928924838659085
Reported,North America,Total North America,42247,2.5100922194324542
Reported,North America,Total North America,42277,2.4786659642849878
Reported,North America,Total North America,42307,2.4959431775084298
Reported,North America,Total North America,42338,2.1965926741754549
Reported,North America,Total North America,42369,2.1789446940570274
Reported,North America,Total North America,42398,2.2573770323592415
Reported,North America,Total North America,42429,2.249655716082025
Reported,North America,Total North America,42460,1.9274912168310288
Reported,North America,Total North America,42489,2.2148250603899062
Reported,North America,Total North America,42521,2.6248411409006507
Reported,North America,Total North America,42551,2.7566092602361016
Reported,North America,Total North America,42580,2.7735579108349868
Reported,North America,Total North America,42613,3.2763204727626962
Reported,North America,Total North America,42643,2.7302970794692807
Reported,North America,Total North America,42674,2.6763354194548499
Reported,North America,Total North America,42704,2.3995933277236698
Reported,North America,Total North America,42734,2.4412313946854192
Reported,North America,Total North America,42766,2.8226064143465481
Reported,North America,Total North America,42794,2.6323297151062066
Reported,North America,Total North America,42825,2.5641181581777164
Reported,North America,Total North America,42853,2.4001242261510249
Reported,North America,Total North America,42886,2.17732144499365
Reported,North America,Total North America,42916,2.2003591431766196
Reported,North America,Total North America,42947,2.6386508151176131
Reported,North America,Total North America,42978,2.878681413675154
Reported,North America,Total North America,43007,2.8342536649618078
Reported,North America,Total North America,43039,3.0597398256786632
Reported,North America,Total North America,43069,2.5417699373632887
Reported,North America,Total North America,43098,2.469851346579095
Reported,North America,Total North America,43131,2.5913146270405467
Reported,North America,Total North America,43159,3.057607017104381
Reported,North America,Total North America,43188,3.0450967824358566
Reported,North America,Total North America,43220,2.6911278809401566
Reported,North America,Total North America,43251,2.7072430013107365
Reported,North America,Total North America,43280,2.5173238274713361
Reported,North America,Total North America,43312,2.7922944590976648
Reported,North America,Total North America,43343,2.3072892173500397
Reported,North America,Total North America,43371,2.3653107642290792
Reported,North America,Total North America,43404,2.399009182736541
Reported,North America,Total North America,43434,2.7144678338257209
Reported,North America,Total North America,43465,2.9697577625672591
Reported,North America,Total North America,43496,2.4642244587723416
Reported,North America,Total North America,43524,2.5412388144645512
Reported,North America,Total North America,43555,2.3688965802360715
Reported,North America,Total North America,43585,2.5843132066150747
Reported,North America,Total North America,43616,2.6385197504657305
Reported,North America,Total North America,43646,3.3518885386409289
Reported,North America,Total North America,43677,2.9182657054816472
Reported,North America,Total North America,43708,3.0029750949730301
Reported,North America,Total North America,43738,3.01574914002346
Reported,North America,Total North America,43769,2.6990527444268104
Reported,North America,Total North America,43799,3.3057147518142642
Reported,North America,Total North America,43830,3.0501093592033972
Reported,North America,Total North America,43861,2.80577483424414
Reported,North America,Total North America,43890,2.8658083478866359
Reported,North America,Total North America,43921,2.9046174180452371
Reported,North America,Total North America,43951,2.6476571669950006
Reported,North America,Total North America,43982,2.9167729416313088
Reported,North America,Total North America,44012,3.1065544201968915
Reported,North America,Total North America,44043,3.1334917860001736
Reported,North America,Total North America,44074,2.9217032371634857
Reported,North America,Total North America,44104,2.589833585183769
Reported,North America,Total North America,44135,2.8051147137202515
Reported,North America,Total North America,44165,2.5982192112360822
Reported,North America,Total North America,44196,2.4343699883214698
Reported,North America,Total North America,44227,2.2882777186383856
Reported,North America,Total North America,44255,1.8859434827822092
Reported,North America,Total North America,44286,1.8957708233339439
Reported,North America,Total North America,44316,1.7975913815488116
Reported,North America,Total North America,44347,1.7394554225596242
Reported,North America,Total North America,44377,1.779157270143042
Reported,North America,Total North America,44408,2.4324807864874218
Reported,North America,Total North America,44439,2.9056380459993396
Reported,North America,Total North America,44469,2.4986271246662048
Reported,North America,Total North America,44500,2.6833695321266098
Reported,North America,Total North America,44530,2.5937838008626435
Reported,North America,Total North America,44561,2.592311246336982
Reported,North America,Total North America,44592,2.4593383562763962
Reported,North America,Total North America,44620,2.1672028585834511
Reported,North America,Total North America,44651,2.1429884674760107
Reported,North America,Total North America,44681,2.426141321697159
Reported,North America,Total North America,44712,2.3273074199946788
Reported,North America,Total North America,44742,1.993308042717808
Reported,North America,Total North America,44773,2.1698847524161216
Reported,North America,Total North America,44804,2.2439271887912402
Reported,North America,Total North America,44834,2.2451986484288087
Reported,North America,Total North America,44865,2.2708468218951352
Reported,North America,Total North America,44895,2.0614005749806101
Reported,North America,Total North America,44926,2.0757474169449539
Reported,North America,Total North America,44957,2.043876044509608
Reported,North America,Total North America,44985,2.0282739292378889
Reported,North America,Total North America,45016,2.01103890494996
Reported,North America,Total North America,45046,1.8075928329012143
Reported,North America,Total North America,45077,1.6931775139148733
Reported,North America,Total North America,45107,1.437787748892926
Reported,Other,Other,40178,2.9779646645067659E-2
Reported,Other,Other,40209,3.4644157042837222E-2
Reported,Other,Other,40237,3.000007361925516E-2
Reported,Other,Other,40268,3.417657415848685E-2
Reported,Other,Other,40298,3.8260012672939547E-2
Reported,Other,Other,40329,2.3402449253342384E-2
Reported,Other,Other,40359,1.8500944960693173E-2
Reported,Other,Other,40389,3.8129620664293602E-2
Reported,Other,Other,40421,2.7384865839952682E-2
Reported,Other,Other,40451,4.1916951164981453E-2
Reported,Other,Other,40482,5.3266419388388386E-2
Reported,Other,Other,40512,3.4273078401235987E-2
Reported,Other,Other,40543,3.4173305650643117E-2
Reported,Other,Other,40574,2.3142963772965749E-2
Reported,Other,Other,40602,2.0808811647442926E-2
Reported,Other,Other,40633,2.0760855064459006E-2
Reported,Other,Other,40662,2.1240935574672413E-2
Reported,Other,Other,40694,2.0814342818183097E-2
Reported,Other,Other,40724,2.7706820295548388E-2
Reported,Other,Other,40753,7.004091657258478E-2
Reported,Other,Other,40786,0.12070872203855784
Reported,Other,Other,40816,9.5263743652950303E-2
Reported,Other,Other,40847,7.1479523828095193E-2
Reported,Other,Other,40877,3.4417317808088474E-2
Reported,Other,Other,40907,5.4938220656316226E-2
Reported,Other,Other,40939,5.531147932823597E-2
Reported,Other,Other,40968,2.6054233054162594E-2
Reported,Other,Other,40998,1.2573933099037649E-2
Reported,Other,Other,41029,1.6987731231683598E-2
Reported,Other,Other,41060,1.4859577609633091E-2
Reported,Other,Other,41089,1.6553858260092494E-2
Reported,Other,Other,41121,2.0252056954770486E-2
Reported,Other,Other,41152,2.1354666312841206E-2
Reported,Other,Other,41180,2.1039598071585897E-2
Reported,Other,Other,41213,3.458919115966521E-2
Reported,Other,Other,41243,3.4673920377690529E-2
Reported,Other,Other,41274,3.4159772194910377E-2
Reported,Other,Other,41305,3.4228747319790039E-2
Reported,Other,Other,41333,3.220334949639389E-2
Reported,Other,Other,41361,3.1891560721126998E-2
Reported,Other,Other,41394,2.8341666729699237E-2
Reported,Other,Other,41425,2.9683694830072226E-2
Reported,Other,Other,41453,3.6785123788167083E-2
Reported,Other,Other,41486,3.6189682800105344E-2
Reported,Other,Other,41516,3.544286321002911E-2
Reported,Other,Other,41547,3.6116495310581614E-2
Reported,Other,Other,41578,3.5232292256299147E-2
Reported,Other,Other,41607,3.3840613399568849E-2
Reported,Other,Other,41639,3.4387986134164175E-2
Reported,Other,Other,41670,3.4485922384141374E-2
Reported,Other,Other,41698,3.4027909897888779E-2
Reported,Other,Other,41729,2.8443002694551196E-2
Reported,Other,Other,41759,2.9535202463911035E-2
Reported,Other,Other,41789,3.0281199474944384E-2
Reported,Other,Other,41820,2.3569189671756585E-2
Reported,Other,Other,41851,3.4751586317500895E-2
Reported,Other,Other,41880,2.4533163967794928E-2
Reported,Other,Other,41912,2.6753364593283226E-2
Reported,Other,Other,41943,2.8990129212523509E-2
Reported,Other,Other,41971,2.8453766668265698E-2
Reported,Other,Other,42004,3.5252989431527312E-2
Reported,Other,Other,42034,2.8205151421712364E-2
Reported,Other,Other,42062,6.7642988414652718E-3
Reported,Other,Other,42094,1.9935191952478979E-2
Reported,Other,Other,42124,1.3529691612260256E-2
Reported,Other,Other,42153,1.3296502270537488E-2
Reported,Other,Other,42185,1.9717984467233596E-2
Reported,Other,Other,42216,3.0729653042635321E-2
Reported,Other,Other,42247,3.6610132667837136E-2
Reported,Other,Other,42277,3.5772525784976278E-2
Reported,Other,Other,42307,1.3694827028678368E-2
Reported,Other,Other,42338,1.2168346918860255E-2
Reported,Other,Other,42369,6.1184746455560874E-3
Reported,Other,Other,42398,5.9842256365395929E-3
Reported,Other,Other,42429,5.9623995560525098E-3
Reported,Other,Other,42460,5.8386732952418552E-3
Reported,Other,Other,42489,1.9612730370797884E-2
Reported,Other,Other,42521,1.7868784494935508E-2
Reported,Other,Other,42551,1.8653314240411611E-2
Reported,Other,Other,42580,1.8261541457307021E-2
Reported,Other,Other,42613,6.8107646183788312E-3
Reported,Other,Other,42643,6.6828462794153113E-3
Reported,Other,Other,42674,6.5167768719162347E-3
Reported,Other,Other,42704,6.3877227473431745E-3
Reported,Other,Other,42734,6.3499446992965058E-3
Reported,Other,Other,42766,6.2237843488349561E-3
Reported,Other,Other,42794,5.1533347125565796E-3
Reported,Other,Other,42825,5.090472503554583E-3
Reported,Other,Other,42853,5.0460073366978839E-3
Reported,Other,Other,42886,2.9813520137239292E-3
Reported,Other,Other,42916,4.9281967465320065E-3
Reported,Other,Other,42947,5.0171317987455204E-3
Reported,Other,Other,42978,6.9434163359278264E-3
Reported,Other,Other,43007,4.9406101599058947E-3
Reported,Other,Other,43039,3.9227039883415827E-3
Reported,Other,Other,43069,1.9281012692843422E-3
Reported,Other,Other,43098,9.6025981271547563E-4
Reported,Other,Other,43131,2.5150590804385001E-3
Reported,Other,Other,43159,2.4991062520704306E-3
Reported,Other,Other,43188,9.5333271972461052E-4
Reported,Other,Other,43220,2.8429235873596512E-3
Reported,Other,Other,43251,2.813729221476124E-3
Reported,Other,Other,43280,2.8010141647190701E-3
Reported,Other,Other,43312,2.8080706492967177E-3
Reported,Other,Other,43343,9.3290654887124517E-4
Reported,Other,Other,43371,4.6114575547279808E-3
Reported,Other,Other,43404,2.8003994755182063E-3
Reported,Other,Other,43434,9.241093525719444E-4
Reported,Other,Other,43465,4.6122923800082432E-3
Reported,Other,Other,43496,4.5961866845521029E-3
Reported,Other,Other,43524,9.1379185654906373E-4
Reported,Other,Other,43555,9.3036733426365937E-4
Reported,Other,Other,43585,4.6564147218606782E-3
Reported,Other,Other,43616,9.2095873795420332E-4
Reported,Other,Other,43646,9.201479586288734E-4
Reported,Other,Other,43677,9.1200789129442189E-4
Reported,Other,Other,43708,4.5119054907809481E-3
Reported,Other,Other,43738,2.6712868281885929E-3
Reported,Other,Other,43769,2.7065621371638667E-3
Reported,Other,Other,43799,2.6951582251852286E-3
Reported,Other,Other,43830,6.2144505104884092E-3
Reported,Other,Other,43861,6.1463190041431172E-3
Reported,Other,Other,43890,7.594983448978204E-3
Reported,Other,Other,43921,8.3404285839077646E-3
Reported,Other,Other,43951,1.6509191426027196E-3
Reported,Other,Other,43982,1.0612951945470682E-2
Reported,Other,Other,44012,2.4798311675143368E-2
Reported,Other,Other,44043,4.077856944499491E-2
Reported,Other,Other,44074,2.8502686006087567E-2
Reported,Other,Other,44104,2.8541041057896354E-2
Reported,Other,Other,44135,2.8022953243943782E-2
Reported,Other,Other,44165,2.3505647821047665E-2
Reported,Other,Other,44196,1.8306457441670237E-2
Reported,Other,Other,44227,1.8326520302055914E-2
Reported,Other,Other,44255,8.3517832683235576E-3
Reported,Other,Other,44286,9.5276544574271205E-3
Reported,Other,Other,44316,8.3875764053646766E-3
Reported,Other,Other,44347,9.2025152621747885E-3
Reported,Other,Other,44377,9.1746363959875708E-3
Reported,Other,Other,44408,7.8657346838133472E-3
Reported,Other,Other,44439,7.7869507304385273E-3
Reported,Other,Other,44469,7.7157776051931925E-3
Reported,Other,Other,44500,7.6535450015213771E-3
Reported,Other,Other,44530,8.7221511271524804E-3
Reported,Other,Other,44561,8.7669921628340027E-3
Reported,Other,Other,44592,9.8896829722196766E-3
Reported,Other,Other,44620,1.104637429389633E-2
Reported,Other,Other,44651,9.7705563925838314E-3
Reported,Other,Other,44681,2.9011333535426651E-2
Reported,Other,Other,44712,0.1697508696264857
Reported,Other,Other,44742,0.42811168851821851
Reported,Other,Other,44773,0.45759794645682067
Reported,Other,Other,44804,0.52486851902523379
Reported,Other,Other,44834,0.51111611508945898
Reported,Other,Other,44865,0.50813492016153172
Reported,Other,Other,44895,0.46439686215160914
Reported,Other,Other,44926,0.47024338575096392
